VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
SHI INTERNATIONAL CORP.,TECHNOLOGY SERVICES,84060.00,8/5/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,1105.80,1/25/2021
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,16591.98,9/9/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,12080.22,4/21/2021
BEDFORD PARK POLICE DEPARTMENT,GENERAL EXPENSES,100.00,7/15/2021
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,804.24,12/20/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,44007.91,9/6/2021
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,24527.67,11/4/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,14494.00,2/3/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,43890.88,6/30/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,13201.58,4/28/2021
"MOBILE MINI, INC",EQUIPMENT RENTAL,2640.00,9/2/2021
"VERIZON WIRELESS, INC.",UTILITIES EXPENSE,531286.70,10/7/2021
"QUANTUM CROSSINGS, LLC",FINANCIAL & TREAS SVCS,292113.12,5/5/2021
PNC BANK,EQUIPMENT RENTAL,235.07,10/21/2021
KONE SPARES,DIRECT PURCHASES,4175.98,7/19/2021
SCHINDLER ELEVATOR CORP.,DIRECT PURCHASES,3440.00,11/4/2021
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,210.64,9/8/2021
MORTON SALT COMPANY,DIRECT PURCHASES,107908.51,1/14/2021
BLAZEN ILLUMINATIONS LLC,CONTRACTUAL SERVICES,1500.00,9/8/2021
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,1789.00,5/10/2021
SAFETY VISION LLC,FINANCIAL & TREAS SVCS,53638.75,9/13/2021
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,3084.90,3/11/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,6108.84,2/24/2021
"RI-DEL MFG, INC",DIRECT PURCHASES,17865.77,2/4/2021
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,381.68,4/8/2021
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",FINANCIAL & TREAS SVCS,8359.94,1/28/2021
*CityEscape Garden & Design,MAINTENANCE & REPAIRS,5672.99,12/23/2021
"*MACK CONSTRUCTION SERVICES, LLC",MAINTENANCE & REPAIRS,45383.17,11/26/2021
COMTO NATIONAL HEADQUARTERS,TRAVEL & MEETING EXPENSE,495.00,9/2/2021
JBM Janitorial Corp.,MAINTENANCE & REPAIRS,4760.00,4/7/2021
COMPUTER AID INC,TECHNOLOGY SERVICES,614190.55,9/29/2021
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,400469.51,6/14/2021
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,59600.00,5/20/2021
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,687.67,5/19/2021
GRANT LAW LLC,LEGAL COSTS,3526.50,1/18/2021
COMMONWEALTH EDISON.,UTILITIES EXPENSE,285457.70,7/14/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,8/26/2021
"SAMUEL CHMELL, M.D.",ADMINISTRATION & HR,625.00,2/25/2021
"LANCESOFT, INC.",CONSULTING,4896.00,4/22/2021
"HERITAGE-CRYSTAL CLEAN, LLC",MAINTENANCE & REPAIRS,4288.00,5/19/2021
HEGENSCHEIDT CORP.,MAINTENANCE & REPAIRS,8845.89,10/19/2021
The American Society of Mechanical Engineers,GENERAL EXPENSES,158.00,10/28/2021
LOWIS & GELLEN LLP,LEGAL COSTS,1000.00,5/20/2021
"VERTEX, INC.",MAINTENANCE & REPAIRS,24858.00,3/15/2021
"TRAPEZE SOFTWARE GROUP, INC",MAINTENANCE & REPAIRS,9250.00,1/6/2021
LEXITAS,LEGAL COSTS,95.00,9/9/2021
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,392.68,11/26/2021
TerraCycle Regulated Waste,MAINTENANCE & REPAIRS,245.00,7/28/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,11761.43,2/15/2021
"PREMIER STAFFING SOURCE, INC.",CONSULTING,1755.00,7/19/2021
METROPOLITAN WATER RECLAMATION..,UTILITIES EXPENSE,45440.27,9/1/2021
VILLAGE OF MORTON GROVE,GENERAL EXPENSES,100.00,4/1/2021
*ROZALADO & CO.,MAINTENANCE & REPAIRS,25722.89,5/13/2021
"HERITAGE-CRYSTAL CLEAN, LLC",MAINTENANCE & REPAIRS,3200.00,2/3/2021
"CUBIC TRANSPORTATION SYSTEMS, INC.",CONTRACTUAL SERVICES,1764.54,9/6/2021
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,22313.61,7/28/2021
"CEMBRE, INC",MAINTENANCE & REPAIRS,1116.07,11/11/2021
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,10938.90,12/29/2021
CUMMINS INC.,MAINTENANCE & REPAIRS,458.10,5/10/2021
ANDREW KELLER CONSULTANT,CONTRACTUAL SERVICES,2040.00,11/4/2021
PEOPLES GAS,UTILITIES EXPENSE,41723.58,9/22/2021
Robert Valadez,CONTRACTUAL SERVICES,584.50,11/12/2021
"WAREHOUSE DIRECT, INC.",MAINTENANCE & REPAIRS,82.49,6/24/2021
"SVANACO, INC.",TECHNOLOGY SERVICES,27975.00,10/19/2021
HERMAN TOROSIAN,LEGAL COSTS,1600.00,4/8/2021
Carahsoft Technology Corporation,ADVERTISING & PROMOTION,13992.81,5/24/2021
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,466.10,9/29/2021
"MESIROW FINANCIAL, INC.",CONTRACTUAL SERVICES,49700.00,4/7/2021
"BUCHANAN REPORTING, INC",LEGAL COSTS,105.00,3/11/2021
COZEN O'CONNOR PUBLIC STRATEGIES,CONTRACTUAL SERVICES,6000.00,9/23/2021
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,3899.58,7/15/2021
STAPLES ADVANTAGE,DIRECT PURCHASES,20893.09,9/15/2021
STAPLES ADVANTAGE,DIRECT PURCHASES,30702.29,11/29/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,99738.99,1/6/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,45601.78,8/25/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,16944.00,4/14/2021
"VERIZON WIRELESS, INC.",UTILITIES EXPENSE,344508.03,7/8/2021
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,79485.40,1/13/2021
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,21155.00,11/29/2021
"OER SERVICES, LLC",EQUIPMENT RENTAL,27092.00,1/4/2021
"THE MCS GROUP, INC.",ADMINISTRATION & HR,1627.51,6/17/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,15130.15,4/19/2021
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,611.26,6/23/2021
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,1214.17,2/4/2021
"PROTANIC, INC.",MAINTENANCE & REPAIRS,5907.00,9/29/2021
AT & T CORP,MAINTENANCE & REPAIRS,26560.00,2/25/2021
*M. WELLS PRINTING COMPANY,ADVERTISING & PROMOTION,1098.00,11/29/2021
UNITED PARCEL SERVICE,GENERAL EXPENSES,68.15,2/25/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,2626.99,10/6/2021
COMMONWEALTH EDISON.,UTILITIES EXPENSE,247533.94,9/6/2021
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,53877.52,12/20/2021
"COLONIAL OIL INDUSTRIES, INC.",DIRECT PURCHASES,104906.69,9/30/2021
EVANSTON POLICE DEPARTMENT/CITY OF EVANSTON,PURCHASE OF SECURITY SERVICES,15343.30,2/11/2021
PNC BANK,GENERAL EXPENSES,489.44,4/16/2021
PNC BANK,TRAVEL & MEETING EXPENSE,312.00,6/15/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,522.00,6/3/2021
MARK BOWEN M.D.,ADMINISTRATION & HR,1500.00,11/4/2021
"ZIPCAR, INC.",EQUIPMENT RENTAL,2210.00,2/22/2021
"RTB, S.C.",ADMINISTRATION & HR,375.00,4/29/2021
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,8416.25,7/21/2021
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,13981.17,7/8/2021
RELIABLE FIRE EQUIPMENT CO,MAINTENANCE & REPAIRS,938.00,10/20/2021
PAYSCALE INC.,CONSULTING,12000.00,8/23/2021
"RI-DEL MFG, INC",DIRECT PURCHASES,6462.91,2/11/2021
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,19749.50,6/14/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,8/26/2021
*KOI COMPUTERS,MAINTENANCE & REPAIRS,39570.00,7/29/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,5/6/2021
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,22788.00,9/1/2021
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,200.00,4/8/2021
TerraCycle Regulated Waste,MAINTENANCE & REPAIRS,245.00,4/7/2021
BURKE BURNS & PINELLI LTD.,LEGAL COSTS,1933.75,11/4/2021
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,659.72,6/16/2021
AMERICAN TOWERS LLC,EQUIPMENT RENTAL,4627.98,6/3/2021
ANCEL GLINK P.C.,LEGAL COSTS,4490.00,12/16/2021
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,44374.50,4/1/2021
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CONTRACTUAL SERVICES,33501.43,7/2/2021
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,17425.32,5/5/2021
"MENARD INDUSTRIES, LLC, d/b/a MENARD'S RAILROAD MATERIALS",CONTRACTUAL SERVICES,1075.75,5/12/2021
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,32.50,3/11/2021
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,5055.65,4/14/2021
"MESIROW INSURANCE SERVICES, INC.",GENERAL EXPENSES,5794.00,3/25/2021
"MIDWAY OVERHEAD DOOR, INC.",MAINTENANCE & REPAIRS,4968.00,9/6/2021
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,975.00,8/23/2021
PNC BANK,EQUIPMENT RENTAL,243.96,11/15/2021
PNC BANK,LEGAL COSTS,23.74,3/18/2021
MSI,CONTRACTUAL SERVICES,2450.00,2/11/2021
INSIGHT PUBLIC SECTOR,MAINTENANCE & REPAIRS,20723.20,3/4/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,16.80,12/8/2021
VILLAGE OF OAK PARK -1,PURCHASE OF SECURITY SERVICES,17008.21,4/7/2021
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,226.66,3/18/2021
"WINKLER'S TREE SERVICE, INC.",DIRECT PURCHASES,3698.00,4/1/2021
"ADR SYSTEMS OF AMERICA, LLC",CONTRACTUAL SERVICES,1495.00,3/11/2021
JASCULCA TERMAN STRATEGIC COMMUNICATIONS,CONTRACTUAL SERVICES,3262.50,6/10/2021
HACKER X,ADVERTISING & PROMOTION,1120.50,10/13/2021
COMMONWEALTH EDISON.,UTILITIES EXPENSE,257221.57,7/26/2021
POINT OF DIFFERENCE STRATEGIES,CONTRACTUAL SERVICES,6000.00,11/26/2021
RICHARD B. LAZAR M.D.,ADMINISTRATION & HR,17675.00,10/28/2021
"ORACLE AMERICA, INC.",TECHNOLOGY SERVICES,77500.14,3/8/2021
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,60.00,9/13/2021
BEBON OFFICE MACHINES CO.,MAINTENANCE & REPAIRS,1980.00,6/17/2021
PNC BANK,TECHNOLOGY SERVICES,999.00,7/15/2021
"DATA TEC SYSTEMS, INC.",CONTRACTUAL SERVICES,1632.00,7/19/2021
VERITEXT CHICAGO REPORTING CO.,LEGAL COSTS,366.80,7/29/2021
"*ANCHOR STAFFING, INC.",GENERAL EXPENSES,2183.49,11/26/2021
"PREMIER STAFFING SOURCE, INC.",CONSULTING,4320.00,5/26/2021
"PREMIER STAFFING SOURCE, INC.",CONSULTING,2160.00,8/9/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,9.00,2/11/2021
System4 Chicago,MAINTENANCE & REPAIRS,4383.54,3/17/2021
STAPLES ADVANTAGE,DIRECT PURCHASES,33959.26,1/27/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,1/21/2021
STANDARD EQUIPMENT COMPANY,DIRECT PURCHASES,2926.44,3/11/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,5935.00,11/11/2021
"PROTANIC, INC.",MAINTENANCE & REPAIRS,1400.00,2/8/2021
SAFETY VISION LLC,FINANCIAL & TREAS SVCS,56611.50,4/19/2021
STENSTROM PROTANIC LLC.,MAINTENANCE & REPAIRS,5028.25,12/15/2021
"PROTANIC, INC.",MAINTENANCE & REPAIRS,86920.70,11/26/2021
"BARKER, CASTRO, KUBAN & STEINBACK LLC",LEGAL COSTS,75.00,9/9/2021
ANDERSON COVERAGE GROUP LLC,LEGAL COSTS,3717.00,11/1/2021
AMERICAN SOCIETY FOR HEATING REFRIGERATION & AC ENGINEERS,GENERAL EXPENSES,230.00,9/23/2021
"ALLIED WASTE TRANSPORTATION, INC. d/b/a REPUBLIC SERVICES OF CHICAGO",MAINTENANCE & REPAIRS,87997.72,7/28/2021
WOLTERS KLUWER LAW & BUSINESS,GENERAL EXPENSES,714.30,1/7/2021
"ZIPCAR, INC.",EQUIPMENT RENTAL,5620.07,12/14/2021
PNC BANK,TRAVEL & MEETING EXPENSE,465.00,9/15/2021
ZULKIE PARTNERS LLC,LEGAL COSTS,50.00,12/23/2021
CHICAGO SPORTS MEDICINE INSTITUTE,ADMINISTRATION & HR,750.00,6/3/2021
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,197.12,12/23/2021
"ATKINSON-BAKER, INC.",LEGAL COSTS,185.40,7/2/2021
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,3900.00,2/8/2021
"TEXTMARKS, INC.",CONTRACTUAL SERVICES,15009.34,1/7/2021
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,2255.54,7/28/2021
"WISCO, INC.",MAINTENANCE & REPAIRS,395.58,9/2/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,110.40,3/3/2021
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,3600.00,5/26/2021
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,4522.49,4/26/2021
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,677.00,5/24/2021
"INTERSTATE POWER SYSTEMS, INC.",MAINTENANCE & REPAIRS,953.18,7/7/2021
"GENFARE, A DIVISION OF SPX CORPORATION",DIRECT PURCHASES,250.00,10/19/2021
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,16186.00,3/25/2021
SCHINDLER ELEVATOR CORP.,DIRECT PURCHASES,10500.00,5/13/2021
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,5121.36,12/8/2021
"EXPONENT, INC.",CONTRACTUAL SERVICES,8100.50,11/4/2021
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,201.10,5/31/2021
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,694.98,6/3/2021
BALOUGH LAW OFFICES LLC,LEGAL COSTS,6784.50,4/22/2021
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,18375.00,7/26/2021
COGENT Infotech Corporation,CONTRACTUAL SERVICES,744.00,2/11/2021
JACKSON LEWIS PC,LEGAL COSTS,4228.00,7/14/2021
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,1571.34,8/19/2021
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,9000.00,2/3/2021
ATI HOLDING LLC,ADMINISTRATION & HR,400.00,3/25/2021
CITY OF EVANSTON,UTILITIES EXPENSE,1038.52,8/19/2021
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,482.06,6/2/2021
MIOTTO MOSAIC ART STUDIOS INC.,CONTRACTUAL SERVICES,2034.13,8/19/2021
"HERITAGE-CRYSTAL CLEAN, LLC",MAINTENANCE & REPAIRS,5980.80,6/30/2021
 CITY OF CHICAGO,LEGAL COSTS,25.00,3/11/2021
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,118178.06,8/11/2021
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,594.40,2/11/2021
"JOHNSON CONTROLS, INC.",MAINTENANCE & REPAIRS,3400.00,2/3/2021
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,5473.96,10/6/2021
BLAZEN ILLUMINATIONS LLC,CONTRACTUAL SERVICES,500.00,6/28/2021
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,32.50,8/26/2021
"PROMPT ELECTRIC, INC.",MAINTENANCE & REPAIRS,1400.70,2/10/2021
PEOPLES GAS,UTILITIES EXPENSE,22707.10,3/18/2021
"*NSN EMPLOYER SERVICES, INC.",CONTRACTUAL SERVICES,10491.00,7/28/2021
VTECH SOLUTION INC,CONSULTING,5637.60,8/19/2021
IDES,LEGAL COSTS,4830.00,11/26/2021
"ORACLE AMERICA, INC.",MAINTENANCE & REPAIRS,4138.75,12/20/2021
ASSOCIATION FOR TALENT DEVELOPMENT,GENERAL EXPENSES,2214.00,6/24/2021
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,161900.55,1/13/2021
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,40308.97,3/10/2021
ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,MAINTENANCE & REPAIRS,1000.00,4/15/2021
MARK BOWEN M.D.,ADMINISTRATION & HR,375.00,11/4/2021
KAMRAN SYED HAMID,ADMINISTRATION & HR,750.00,2/11/2021
SECRETARY OF STATE.........,LEGAL COSTS,5.00,2/4/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,30780.96,4/26/2021
JBM Janitorial Corp.,MAINTENANCE & REPAIRS,4760.00,4/1/2021
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,2540.32,3/8/2021
"SOLARWINDS NORTH AMERICA, INC.",TECHNOLOGY SERVICES,1445.95,11/29/2021
CHICAGO TRIBUNE CO.,ADVERTISING & PROMOTION,681.84,5/27/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,130928.73,1/20/2021
"THE MCS GROUP, INC.",ADMINISTRATION & HR,2094.87,1/28/2021
"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST, PA. d/b/a CONCENTRA MEDICAL CENTERS",ADMINISTRATION & HR,3157.50,1/13/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,655716.10,4/14/2021
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,5910.00,8/11/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,128786.63,6/2/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,178061.84,3/24/2021
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,1430.00,11/12/2021
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,51.52,7/2/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,13991.14,9/20/2021
ANDERSON ELEVATOR CO.,MAINTENANCE & REPAIRS,409936.28,9/1/2021
"INTERSTATE POWER SYSTEMS, INC.",MAINTENANCE & REPAIRS,369.88,9/20/2021
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,22054.00,2/11/2021
"PROTANIC, INC.",MAINTENANCE & REPAIRS,5602.85,5/26/2021
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,29800.00,7/8/2021
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,661820.70,9/13/2021
NORTHERN ILLINOIS GAS,UTILITIES EXPENSE,3925.47,11/26/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,34980.41,2/10/2021
MIDWEST MEDICAL RECORDS ASSOCIATION,ADMINISTRATION & HR,36.08,7/22/2021
"WISCO, INC.",MAINTENANCE & REPAIRS,1421.88,8/26/2021
CINTAS CORPORATION,CONTRACTUAL SERVICES,35239.30,7/28/2021
BRIAN HUMPHREY M.D.,LEGAL COSTS,40.00,9/30/2021
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,2228.96,12/16/2021
"LANER, MUCHIN, DOMBROW, BECKER,",LEGAL COSTS,2880.00,5/17/2021
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,422.40,3/4/2021
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,13124.73,12/23/2021
HOLLAND & KNIGHT LLP,LEGAL COSTS,538.00,6/3/2021
"COLONIAL OIL INDUSTRIES, INC.",DIRECT PURCHASES,76232.61,7/2/2021
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,55576.35,1/27/2021
MP2 ENERGY NE LLC,UTILITIES EXPENSE,363297.85,5/12/2021
COZEN O'CONNOR PUBLIC STRATEGIES,CONTRACTUAL SERVICES,36000.00,9/16/2021
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,32390.30,1/7/2021
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,8/19/2021
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,18375.00,8/16/2021
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,1588.52,4/7/2021
LEXITAS,LEGAL COSTS,634.32,10/28/2021
PITNEY BOWES GLOBAL MAILING SYSTEMS,MAINTENANCE & REPAIRS,51.00,5/20/2021
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,368645.47,11/17/2021
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,59600.00,2/18/2021
COZEN O'CONNOR,LEGAL COSTS,8282.00,1/14/2021
NEXT TIME INC,GENERAL EXPENSES,255.00,3/18/2021
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,7817.00,9/29/2021
ROBERT BREET LLOYD JR MD,ADMINISTRATION & HR,500.00,4/29/2021
LETTER PUBLICATIONS,GENERAL EXPENSES,325.00,3/11/2021
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,149.50,2/25/2021
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,4527.40,1/27/2021
"OER SERVICES, LLC",EQUIPMENT RENTAL,16157.99,11/3/2021
"TEXTMARKS, INC.",CONTRACTUAL SERVICES,15193.68,8/23/2021
BRANDON WOODBERRY,LEGAL COSTS,75.00,11/12/2021
ANCEL GLINK P.C.,LEGAL COSTS,7380.00,7/2/2021
LEXIS NEXIS CO.,CONTRACTUAL SERVICES,5622.08,6/3/2021
COMPUTER AID INC,TECHNOLOGY SERVICES,43172.00,5/24/2021
RICHARD M STANTON,LEGAL COSTS,400.00,10/7/2021
"HITACHI RAIL STS USA, INC.",DIRECT PURCHASES,5054.80,1/14/2021
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,412912.06,4/12/2021
CUMMINS INC.,MAINTENANCE & REPAIRS,264.08,2/15/2021
JBM Janitorial Corp.,MAINTENANCE & REPAIRS,4760.00,3/10/2021
NSH USA CORPORATION,DIRECT PURCHASES,790.00,12/14/2021
LOHNES+WRIGHT,ADVERTISING & PROMOTION,2000.00,9/27/2021
EVANSTON POLICE DEPARTMENT/CITY OF EVANSTON,PURCHASE OF SECURITY SERVICES,15179.46,9/2/2021
HAPPY HANDS CLEANING SERVICE LLC,MAINTENANCE & REPAIRS,1666.67,4/28/2021
SYSTEMS RESEARCH INCORPORATED,CONSULTING,30000.00,4/1/2021
CONTINENTAL LANGUAGES LLC,CONTRACTUAL SERVICES,337.50,2/11/2021
RICHARD M STANTON,LEGAL COSTS,1800.00,4/8/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,50.40,1/20/2021
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,58689.39,4/14/2021
COMPUTER AID INC,TECHNOLOGY SERVICES,17600.00,8/30/2021
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,4400.00,7/28/2021
ORTHOPEDIC CONSULTING SERVICES LLC,ADMINISTRATION & HR,750.00,2/4/2021
INSIGHT PUBLIC SECTOR,MAINTENANCE & REPAIRS,31084.80,1/21/2021
MAINLINE INFORMATION,MAINTENANCE & REPAIRS,153350.00,2/4/2021
PNC BANK,GENERAL EXPENSES,20.99,6/15/2021
INVANTAGE ADVISING,ADMINISTRATION & HR,1200.00,12/30/2021
SOCIETY FOR DIVERSITY INC,TRAVEL & MEETING EXPENSE,3936.00,10/28/2021
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,6/3/2021
TerraCycle Regulated Waste,MAINTENANCE & REPAIRS,245.00,7/14/2021
"MIDWAY OVERHEAD DOOR, INC.",MAINTENANCE & REPAIRS,3536.00,6/14/2021
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,12/16/2021
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,38063.86,3/22/2021
TOWN OF CICERO,UTILITIES EXPENSE,79885.55,8/5/2021
LEXITAS,LEGAL COSTS,195.00,3/11/2021
VILLAGE OF FOREST PARK (WATER ACCOUNT),UTILITIES EXPENSE,3404.97,11/26/2021
LOWIS & GELLEN LLP,LEGAL COSTS,7290.16,1/28/2021
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,34165.75,5/10/2021
ARCCA,CONTRACTUAL SERVICES,2993.75,8/26/2021
"CONSTELLATION NEW ENERGY GAS DIVISION, LLC",UTILITIES EXPENSE,21157.34,10/11/2021
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,33006.09,8/9/2021
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,14521.53,11/26/2021
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,191969.59,7/21/2021
"PROTANIC, INC.",MAINTENANCE & REPAIRS,6820.00,5/19/2021
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,5944.28,12/14/2021
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,65.98,10/25/2021
