VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
METROPOLITAN INSTITUTE OF PAIN,ADMINISTRATION & HR,187.50,12/10/2019
SCARABAEUS LLC,CONTRACTUAL SERVICES,6000.00,4/11/2019
CTAGifts.com,GENERAL EXPENSES,318.95,4/12/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,6/19/2019
PEOPLES GAS,UTILITIES EXPENSE,4005.12,7/2/2019
"LANER, MUCHIN, DOMBROW, BECKER,",LEGAL COSTS,744.00,7/31/2019
NORTHERN ILLINOIS GAS,UTILITIES EXPENSE,768.58,9/5/2019
CITY OF CHGO.-ENTERPRISE FUNDS,UTILITIES EXPENSE,8321.87,9/24/2019
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,3200.00,12/13/2019
JACKSON LEWIS PC,CONSULTING,1406.25,2/6/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,1/29/2019
NORTHWESTERN NEUROLOGICAL ASSOC.,ADMINISTRATION & HR,187.50,6/12/2019
RICHARD M STANTON,LEGAL COSTS,600.00,7/11/2019
"*WILEY'S LAWN CARE, LLC",MAINTENANCE & REPAIRS,5400.00,8/12/2019
"JULIAN, BETLEY & ASSOCIATES",LEGAL COSTS,332.00,9/3/2019
"WAREHOUSE DIRECT, INC.",MAINTENANCE & REPAIRS,97.09,9/24/2019
CHICAGO POLICE DEPARTMENT,PURCHASE OF SECURITY SERVICES,435862.39,10/10/2019
AN EXECUTIVE DECISION,ADVERTISING & PROMOTION,721.27,10/10/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,494.00,1/11/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,2045.23,1/16/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,33462.65,1/25/2019
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,145.40,1/4/2019
JACKSON LEWIS PC,LEGAL COSTS,1316.00,1/14/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,7117.68,2/14/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,463.16,1/29/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,24175.92,2/8/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,15222.41,3/7/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,31500.68,3/1/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3460.00,3/12/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,235953.10,3/6/2019
LARSON SYSTEMS INC,DIRECT PURCHASES,1952.83,4/11/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,23473.24,4/9/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,929902.43,3/22/2019
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,476.55,5/3/2019
CINTAS CORPORATION,DIRECT PURCHASES,23.12,4/25/2019
"HIGH PSI, LTD.",DIRECT PURCHASES,8695.84,5/21/2019
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,1079.50,8/21/2019
"EMSL Analytical, Inc.",CONSULTING,425.00,5/21/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,29957.68,6/18/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,12814.46,6/14/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,6/20/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,6/20/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,4908.50,8/2/2019
COOK COUNTY SHERIFF DEPARTMENT,MAINTENANCE & REPAIRS,29013.55,7/17/2019
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,13677.42,8/9/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,142345.21,8/15/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,3946.29,8/30/2019
"AUTOMATIC FIRE CONTROLS, INC.",MAINTENANCE & REPAIRS,5000.00,9/19/2019
"KATHLENE S HANHARDT, CSR",LEGAL COSTS,260.70,8/27/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,635.00,9/10/2019
"*ABC HUMANE WILDLIFE CONTROL & PREVENTION, INC.",MAINTENANCE & REPAIRS,1007.00,10/2/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,10576.00,11/18/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,21866.84,12/5/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,47765.00,12/11/2019
TRISTAN & CERVANTES LLC,LEGAL COSTS,12926.50,1/15/2019
"RADICOM, INC.",MAINTENANCE & REPAIRS,10225.00,2/28/2019
*GREAT LAKES METALS CORPORATION,DIRECT PURCHASES,1264.00,3/28/2019
"RTB, S.C.",ADMINISTRATION & HR,500.00,4/2/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3185.00,5/7/2019
"SVANACO, INC.",TECHNOLOGY SERVICES,1049.00,5/1/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,21298.00,7/3/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,435.00,7/11/2019
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,14419.21,7/17/2019
"MYERS SERVICE, INC.",LEGAL COSTS,92.00,7/19/2019
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,43.18,7/26/2019
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,367.60,8/28/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,497.25,10/4/2019
"*AGB Investigative Services, Incorporated",PURCHASE OF SECURITY SERVICES,55584.32,9/20/2019
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,706.56,10/28/2019
COLETTE HOLT & ASSOCIATES,CONSULTING,23480.00,11/7/2019
JACKSON LEWIS PC,LEGAL COSTS,3528.00,11/7/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,66469.48,11/12/2019
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,77594.44,12/23/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,229.81,1/11/2019
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",FINANCIAL & TREAS SVCS,7267.00,4/30/2019
ENTERPRISE FLEET SERVICES,EQUIPMENT RENTAL,17327.08,4/26/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,155916.18,7/25/2019
GRANT LAW LLC,LEGAL COSTS,632.00,8/2/2019
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,30780.61,8/23/2019
"*BEARINGS & INDUSTRIAL SUPPLY COMPANY, INC.",MATERIAL LOAD/ADJ,77.78,9/9/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,391.33,10/1/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,4755.00,10/3/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,2541.75,10/9/2019
*CityEscape Garden & Design,MAINTENANCE & REPAIRS,1430.00,10/17/2019
LOU MALNATI'S,GENERAL EXPENSES,227.50,11/20/2019
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,45067.26,3/15/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,9182.00,3/29/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,127.04,6/6/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,6000.00,6/26/2019
MARTIN J LUBY LLC,CONSULTING,16875.00,7/3/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,9/10/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,132.08,9/26/2019
TRANSPORTATION SAFETY INS,TRAVEL & MEETING EXPENSE,1380.00,12/27/2019
WORK LOSS DATA INSTITUTE,FINANCIAL & TREAS SVCS,3742.20,12/31/2019
NORTHERN ILLINOIS UNIVERSITY,TRAVEL & MEETING EXPENSE,850.00,2/15/2019
"CROWE, LLP",FINANCIAL & TREAS SVCS,50000.00,2/27/2019
"OFFICE DEPOT, INCORPORATED",DIRECT PURCHASES,498.22,3/29/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,1909.00,7/30/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,457.70,10/31/2019
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,7542.00,12/23/2019
DIANNA COLLINS,LEGAL COSTS,75.00,3/27/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,248.45,4/24/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,6/19/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,6.50,8/23/2019
HARSCO RAIL,TRAVEL & MEETING EXPENSE,13950.00,8/8/2019
SDI PRESENCE LLC,TECHNOLOGY SERVICES,292775.00,8/16/2019
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,32200.00,8/27/2019
"MARK ANDY, INC.",MAINTENANCE & REPAIRS,250.00,10/3/2019
GRANT LAW LLC,LEGAL COSTS,12450.00,11/4/2019
AMALGAMATED BANK OF CHICAGO.,FINANCIAL & TREAS SVCS,4617.26,11/22/2019
"*ABC HUMANE WILDLIFE CONTROL & PREVENTION, INC.",MAINTENANCE & REPAIRS,11295.00,8/8/2019
HARMONY NATURAL HEALTH,ADMINISTRATION & HR,350.00,8/16/2019
SEAOI,TRAVEL & MEETING EXPENSE,250.00,10/24/2019
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,7450.00,1/14/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,381714.83,1/29/2019
"DATA WEIGHING SYSTEMS, INC.",MAINTENANCE & REPAIRS,330.00,2/15/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,71.85,6/19/2019
"TEXTMARKS, INC.",CONTRACTUAL SERVICES,19128.56,7/17/2019
BRE RIVER NORTH POINT OWNER,FACILITY RENTAL,52250.27,11/12/2019
PACER SERVICE CENTER,GENERAL EXPENSES,282.00,1/16/2019
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,19570.00,2/5/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",LEGAL COSTS,3613.10,2/20/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,11959.33,2/25/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,121303.29,2/27/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,150.77,3/29/2019
LINDA MOORE,CREDITS,50.00,3/21/2019
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,90.84,5/10/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,8447.25,5/24/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,240.00,5/24/2019
INTERTEK USA INC.,CONTRACTUAL SERVICES,9008.00,7/29/2019
STAPLES ADVANTAGE,DIRECT PURCHASES,26540.57,7/29/2019
BRE RIVER NORTH POINT OWNER,FACILITY RENTAL,52250.27,7/30/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,25524.25,8/21/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,1737.98,8/13/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,69.90,9/3/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,460675.95,9/13/2019
AGAE / PRO FENCE JOINT VENTURE,MAINTENANCE & REPAIRS,27840.70,9/10/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,175405.36,9/23/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,12891.06,10/23/2019
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,6893.75,10/22/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,7063.97,11/19/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,15255.00,11/12/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,1708.11,11/15/2019
CORPORATE CONCEPTS INC,MAINTENANCE & REPAIRS,1230.50,11/27/2019
LEXITAS,LEGAL COSTS,773.25,12/18/2019
ZIONS BANK,FINANCIAL & TREAS SVCS,74094.59,1/1/2019
PERCY FRY,LEGAL COSTS,100.00,2/26/2019
RECORD COPY SERVICES CO.,ADMINISTRATION & HR,39.75,3/14/2019
"GREATER ILLINOIS TITLE COMPANY, INC.",LEGAL COSTS,275.00,7/25/2019
LEXITAS,LEGAL COSTS,656.23,7/16/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,24573.32,8/2/2019
CONTINENTAL LANGUAGES LLC,CONTRACTUAL SERVICES,225.00,8/15/2019
MAGNA LEGAL SERVICES,LEGAL COSTS,293.70,8/27/2019
AMERICAN INSURANCE SERVICES GROUP,CONTRACTUAL SERVICES,284.20,8/28/2019
"ULTRA-TECH ENTERPRISES, INC.",MAINTENANCE & REPAIRS,1028.94,10/30/2019
"REALINFO, LLC",TECHNOLOGY SERVICES,6480.00,11/12/2019
JACKSON LEWIS PC,LEGAL COSTS,3696.00,11/7/2019
CINTAS CORPORATION,DIRECT PURCHASES,120.54,11/27/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,1017.15,3/13/2019
"ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,904.04,3/1/2019
SHRM CORPORATION,TRAVEL & MEETING EXPENSE,300.00,4/4/2019
"ACTION K-9 SECURITY, INC.",PURCHASE OF SECURITY SERVICES,158645.57,4/15/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,29650.00,4/17/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,6/20/2019
BYRON WADE.,LEGAL COSTS,75.00,7/5/2019
RUSSELL R. ROGERS,CONTRACTUAL SERVICES,11250.00,7/29/2019
"BUREAU VERITAS NORTH AMERICA, INC.",DIRECT PURCHASES,6143.80,8/15/2019
"WISCO, INC.",DIRECT PURCHASES,12.00,10/23/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,217.50,10/15/2019
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,743.72,10/25/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,15209.32,11/4/2019
CINTAS CORPORATION,MAINTENANCE & REPAIRS,2848.40,11/27/2019
TAFT STETTINIUS & HOLLISTER LLP,TRAVEL & MEETING EXPENSE,1246.06,12/4/2019
"WISCO, INC.",DIRECT PURCHASES,12.40,12/10/2019
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",FINANCIAL & TREAS SVCS,8067.90,12/24/2019
PEOPLES GAS,UTILITIES EXPENSE,58190.45,1/15/2019
*INSPIRED CATERING & EVENTS,CONSULTING,191.36,2/15/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,16.42,2/14/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,65.85,2/21/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,512.17,4/26/2019
"HIGH PSI, LTD.",MAINTENANCE & REPAIRS,2944.27,5/3/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,1970.00,8/1/2019
"JERRY BAUER, M.D.",ADMINISTRATION & HR,1800.00,9/20/2019
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,6158.00,11/20/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",GENERAL EXPENSES,202.00,4/16/2019
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,3825.00,4/26/2019
INTERNATIONAL CODE COUNCIL(ICC),GENERAL EXPENSES,634.40,11/19/2019
PEOPLES GAS,UTILITIES EXPENSE,43122.91,1/17/2019
JOHN HOUSTON JR,CREDITS,20.00,1/31/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,895.00,3/15/2019
TIMOTHY D GREVE,LEGAL COSTS,25.00,3/27/2019
AMERICAN PUBLIC TRANSPORTATION ASSOCIATION,TRAVEL & MEETING EXPENSE,4680.00,4/18/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,6/20/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,390.56,8/16/2019
"OER SERVICES, LLC",EQUIPMENT RENTAL,4620.00,8/14/2019
CORPORATE CONCEPTS INC,MAINTENANCE & REPAIRS,526.50,9/5/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,476.38,9/18/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,6.50,11/8/2019
"ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1152.36,1/8/2019
CIOX HEALTH,ADMINISTRATION & HR,30.69,2/21/2019
COMMONWEALTH EDISON.,UTILITIES EXPENSE,278500.91,2/22/2019
CLAREMONT LLC,CONTRACTUAL SERVICES,370.00,3/26/2019
"LAW BULLETIN PUBLISHING CO, INC.",FINANCIAL & TREAS SVCS,5563.00,6/26/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,588.00,7/18/2019
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,1502.50,7/25/2019
CONTINENTAL LANGUAGES LLC,CONTRACTUAL SERVICES,375.00,7/16/2019
ALEX ORTHOPAEDICS,ADMINISTRATION & HR,750.00,9/12/2019
"CAPRICORN COMMUNICATIONS, LLC",CONTRACTUAL SERVICES,6000.00,10/21/2019
PEAPOD,GENERAL EXPENSES,93.91,3/14/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,684.00,5/22/2019
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,50181.54,5/15/2019
"LUMINATOR MASS TRANSIT, LLC",MAINTENANCE & REPAIRS,26250.00,7/25/2019
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,77625.05,9/6/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,311.35,10/24/2019
EXHIBIT 5,LEGAL COSTS,168.30,10/23/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,179267.02,2/1/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,1473.66,1/11/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,4458.83,1/22/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,851.16,1/31/2019
JACKSON LEWIS PC,LEGAL COSTS,8820.00,2/5/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,1633.58,2/26/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,834369.51,3/15/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,2541.00,3/21/2019
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,2772.06,4/10/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,21869.64,4/23/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,8984.00,5/24/2019
TAFT STETTINIUS & HOLLISTER LLP,TRAVEL & MEETING EXPENSE,1120.89,6/26/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,1738.75,7/3/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,447758.04,7/12/2019
"SVANACO, INC.",TECHNOLOGY SERVICES,27975.00,7/12/2019
PNC BANK,TRAVEL & MEETING EXPENSE,3027.56,7/16/2019
STAPLES ADVANTAGE,DIRECT PURCHASES,278.18,7/18/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,239.95,7/31/2019
PRODUCTION PLUS GRAPHICS,DIRECT PURCHASES,3119.50,8/20/2019
HAPPY HANDS CLEANING SERVICE LLC,MAINTENANCE & REPAIRS,1666.67,8/29/2019
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,196.45,9/26/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,38193.38,9/26/2019
"*AGB Investigative Services, Incorporated",PURCHASE OF SECURITY SERVICES,21670.66,9/19/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,20845.79,10/11/2019
GRAND HYATT SAN ANTONIO,TRAVEL & MEETING EXPENSE,372.93,10/29/2019
NURSE VALUE INC,ADMINISTRATION & HR,2975.00,11/21/2019
COLETTE HOLT & ASSOCIATES,CONSULTING,23170.00,12/24/2019
ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,MAINTENANCE & REPAIRS,2500.00,2/5/2019
"ZIPCAR, INC.",EQUIPMENT RENTAL,1255.00,2/19/2019
"LAW BULLETIN PUBLISHING CO, INC.",FINANCIAL & TREAS SVCS,5304.00,2/27/2019
"MYERS SERVICE, INC.",LEGAL COSTS,572.00,3/26/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,261.00,4/8/2019
BENJAMIN GOLDBERG MD,ADMINISTRATION & HR,1000.00,4/24/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,112.18,4/18/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,2033.17,6/6/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,170.75,6/14/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,35094.46,7/2/2019
REVERE ELECTRIC SUPPLY COMPANY,MAINTENANCE & REPAIRS,733.50,9/6/2019
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,48690.13,9/10/2019
"*WILEY'S LAWN CARE, LLC",MAINTENANCE & REPAIRS,25912.50,11/14/2019
"MYERS SERVICE, INC.",LEGAL COSTS,117.00,11/20/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,87.12,11/29/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,4095.00,2/22/2019
CUCINELLO & ASSOCIATES,MAINTENANCE & REPAIRS,1933.21,3/19/2019
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,2855.00,4/17/2019
SPRING HILL SUITES,TRAVEL & MEETING EXPENSE,899.56,4/3/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,711.42,6/4/2019
AMERICAN SOCIETY OF CIVIL ENG.,GENERAL EXPENSES,80.00,6/18/2019
"SPRINT SOLUTIONS, INC.",UTILITIES EXPENSE,55184.57,7/29/2019
SALVATORE PRESCOTT & PORTER PLLC,LEGAL COSTS,22567.50,8/2/2019
"ICE MILLER, LLP",LEGAL COSTS,2500.00,9/3/2019
JOHN PELT,CREDITS,50.00,1/31/2019
DAVID FISHMAN,LEGAL COSTS,120.00,2/22/2019
BRADLEY MERK MD,ADMINISTRATION & HR,750.00,3/12/2019
US BANK,FINANCIAL & TREAS SVCS,5000.00,4/11/2019
APOLLO VIDEO TECHNOLOGY,FINANCIAL & TREAS SVCS,4412.50,6/20/2019
*SULLIVAN REPORTING COMPANY,LEGAL COSTS,581.10,7/16/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,9/26/2019
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,8025.00,10/16/2019
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,52.80,11/27/2019
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,1600.00,1/24/2019
JACKSON LEWIS PC,LEGAL COSTS,10444.00,1/14/2019
GOVERNMENT FINANCE OFFICERS ASSOCIATION,CONTRACTUAL SERVICES,690.00,2/1/2019
89TH ST PROPERTIES LLC,FACILITY RENTAL,27968.92,4/5/2019
AMERICAN INSTITUTE OF STEEL CONSTRUCTION LLC,GENERAL EXPENSES,619.17,5/29/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,216.14,6/5/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,393.81,6/25/2019
VILLAGE OF RIVER GROVE,UTILITIES EXPENSE,186.53,10/29/2019
M.J.T. Incorporated dba Ewert Inc.,DIRECT PURCHASES,81.25,5/7/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,152.45,5/30/2019
DELL MARKETING L.P.,DIRECT PURCHASES,3421.11,7/16/2019
INTERNATIONAL CONCRETE REPAIR REPAIR INST. INC,GENERAL EXPENSES,200.00,9/4/2019
MARK LORENZ M.D.,ADMINISTRATION & HR,750.00,10/31/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,293.60,11/22/2019
FOREST PARK POLICE DEPT.,PURCHASE OF SECURITY SERVICES,4398.72,2/15/2019
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,41.59,3/28/2019
"WORLD FUEL SERVICES, INC.",DIRECT PURCHASES,35302.72,6/21/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,501.45,8/2/2019
SAMM GROUP,ADMINISTRATION & HR,1300.00,9/3/2019
ASTM INTERNATIONAL,GENERAL EXPENSES,20600.00,3/5/2019
GENUINE PARTS COMPANY (NAPA),CONSULTING,1449.00,3/22/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,10514.43,3/27/2019
TRANSPORTATION LEARNING CENTER,CONSULTING,15000.00,6/18/2019
NICHOLAS CARL FRISCH M.D.,ADMINISTRATION & HR,750.00,6/21/2019
SAMM GROUP,ADMINISTRATION & HR,1500.00,9/4/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,110844.19,1/18/2019
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,14299.45,1/18/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,2050.31,2/14/2019
"CONSTELLATION NEW ENERGY GAS DIVISION, LLC",UTILITIES EXPENSE,260366.76,2/22/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,15344.38,3/15/2019
APOLLO VIDEO TECHNOLOGY,FINANCIAL & TREAS SVCS,71871.25,3/1/2019
"PREMIER STAFFING SOURCE, INC.",GENERAL EXPENSES,12359.55,3/5/2019
STANDARD EQUIPMENT COMPANY,DIRECT PURCHASES,77.58,5/1/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,817.57,4/3/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,4293.95,4/4/2019
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,359665.49,4/12/2019
