VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,2528.15,1/3/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,1003,2/6/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,12549.65,4/3/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,33966.95,4/5/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,214057.46,8/2/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,3097.5,9/7/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,47980,9/11/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,70970.5,10/17/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,18376.29,10/25/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,80583.72,11/21/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,51710.5,11/30/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,678.5,12/5/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,105.5,12/6/2018
TAFT STETTINIUS & HOLLISTER LLP,Administrative Support,51248.48,12/13/2018
"TALEVATION, LLC",Recruiting / Hiring,319.2,2/8/2018
TALX CORPORATION,Administrative Support,150,1/19/2018
TALX CORPORATION,Administrative Support,300,5/18/2018
TALX CORPORATION,Administrative Support,300,5/22/2018
TALX CORPORATION,Administrative Support,150,8/29/2018
TALX CORPORATION,Administrative Support,300,12/4/2018
TALX CORPORATION,Administrative Support,300,12/6/2018
TAQUERIA HUENTITAN,Management,292.8,2/21/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,2438.31,1/16/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,3729,2/12/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,3155.46,3/14/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,3585.75,4/11/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,2725.17,5/18/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,5081.52,7/23/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,1804.12,8/2/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,2274.39,8/29/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,1967.04,9/20/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,2458.8,10/25/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,2335.86,11/14/2018
TERESA BOYLE ROGERS CONSULTING,Property Management,2130.95,12/12/2018
TERRENCE FAUST,Procurement,3913.52,1/11/2018
TERRENCE FAUST,Procurement,1969.26,1/29/2018
TERRY A BETHEL,Administrative Support,3250,1/9/2018
"TEXTMARKS, INC.",Applications Support,18753.44,1/25/2018
"TEXTMARKS, INC.",Applications Support,18030.98,2/13/2018
"TEXTMARKS, INC.",Applications Support,18204.08,3/28/2018
"TEXTMARKS, INC.",Applications Support,18200.47,3/29/2018
"TEXTMARKS, INC.",Applications Support,18450.95,5/3/2018
"TEXTMARKS, INC.",Applications Support,18515.99,7/5/2018
"TEXTMARKS, INC.",Applications Support,18438.49,7/11/2018
"TEXTMARKS, INC.",Applications Support,18063.48,7/23/2018
"TEXTMARKS, INC.",Applications Support,18775.06,9/4/2018
"TEXTMARKS, INC.",Applications Support,18495.63,10/16/2018
"TEXTMARKS, INC.",Applications Support,19519.94,11/6/2018
"TEXTMARKS, INC.",Applications Support,20145,12/11/2018
THE ART OF RESOLUTION,Administrative Support,1600,8/3/2018
THE ART OF RESOLUTION,Administrative Support,8113.41,8/3/2018
"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.",Misc. Expenditures,3955850.24,5/25/2018
"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.",Cash Management,5000,8/7/2018
"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.",Misc. Expenditures,3955850.24,11/27/2018
THE CARA PROGRAM,Consulting Services,5857.14,4/13/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),2036.95,1/30/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1407.52,2/6/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),2976.69,3/9/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),2335.6,3/15/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),103.62,3/16/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),2976.75,4/3/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),162.26,4/4/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),3175.31,4/25/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),3489.64,4/26/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1829,4/27/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1174.72,5/2/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),3034.98,5/15/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),56.7,5/17/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),4939.02,5/22/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1242.76,6/5/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),187.41,6/6/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1317.86,6/15/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),3766.42,6/20/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),66.9,6/27/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),133.39,7/3/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),3511.65,7/5/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),74.52,7/10/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),5.84,7/31/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),2826.28,8/2/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),2420.11,8/3/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1459.25,8/7/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),977.79,8/15/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),946.84,8/16/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),370.06,8/21/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),41.72,8/30/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),972.99,9/12/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1407.35,9/13/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),3486.27,10/2/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),2596.1,10/10/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),58.1,10/11/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),4292.12,10/25/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),3179.62,11/20/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1866.48,12/18/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1244.4,12/19/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1564.2,12/20/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),1202,12/21/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),232.36,12/26/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),440.78,12/27/2018
"THE MCS GROUP, INC.",I&D Claims (Damage Reserve),266,12/28/2018
THE WORKFORCE ACADEMY,Consulting Services,7912,1/31/2018
THE WORKFORCE ACADEMY,Training - Students,25475,2/8/2018
"THEASTER GATES STUDIO, LLC",Consulting Services,300000,3/28/2018
"THEASTER GATES STUDIO, LLC",Consulting Services,300000,5/16/2018
THERMO KING CORPORATION,Vehicle Rehab,462400,1/17/2018
THERMO KING CORPORATION,Vehicle Rehab,231200,2/14/2018
THERMO KING CORPORATION,Vehicle Rehab,462400,3/30/2018
THERMO KING CORPORATION,Vehicle Rehab,231200,4/27/2018
THERMO KING CORPORATION,Vehicle Rehab,231200,5/18/2018
THERMO KING CORPORATION,Vehicle Rehab,231200,6/27/2018
THERMO KING CORPORATION,Vehicle Rehab,231200,7/20/2018
THERMO KING CORPORATION,Vehicle Rehab,195800,8/22/2018
THERMO KING CORPORATION,Vehicle Rehab,231200,8/24/2018
THERMO KING CORPORATION,Vehicle Rehab,729000,9/27/2018
THERMO KING CORPORATION,Vehicle Rehab,202300,10/16/2018
THERMO KING CORPORATION,Vehicle Rehab,231200,12/20/2018
THERMO KING CORPORATION,Vehicle Rehab,838100,12/28/2018
"THOMAS J. WALSH CONSULTING, LLC",Administrative Support,6000,7/11/2018
"THOMAS J. WALSH CONSULTING, LLC",Management,42000,9/27/2018
"THOMAS J. WALSH CONSULTING, LLC",Management,6000,10/9/2018
"THOMAS J. WALSH CONSULTING, LLC",Management,12000,12/5/2018
THOMAS WASHINGTON,Reimb for lost tools/badges,20,3/27/2018
"THOMPSON COBURN, LLC",Administrative Support,16868.7,3/1/2018
"THOMPSON COBURN, LLC",Administrative Support,2575.3,3/15/2018
"THOMPSON COBURN, LLC",Administrative Support,49029.41,4/3/2018
"THOMPSON COBURN, LLC",Consulting Services,23856.9,4/16/2018
"THOMPSON COBURN, LLC",Administrative Support,17848.48,5/29/2018
"THOMPSON COBURN, LLC",Administrative Support,24111,7/5/2018
"THOMPSON COBURN, LLC",Administrative Support,24321.17,8/1/2018
"THOMPSON COBURN, LLC",Administrative Support,46960.4,9/7/2018
"THOMPSON COBURN, LLC",Administrative Support,21151.5,10/12/2018
"THOMPSON COBURN, LLC",Administrative Support,566,10/25/2018
"THOMPSON COBURN, LLC",Administrative Support,16549,11/21/2018
"THOMPSON COBURN, LLC",Administrative Support,3990.3,11/30/2018
"THOMPSON COBURN, LLC",Administrative Support,23836,12/5/2018
"THOMPSON COBURN, LLC",Administrative Support,3197.9,12/26/2018
THOMSON REUTERS-WEST,Administrative Support,273.6,4/27/2018
TKG & ASSOCIATES L.L.C,Professional / Technical,10000,4/20/2018
TKG & ASSOCIATES L.L.C,Professional / Technical,10000,7/11/2018
TKG & ASSOCIATES L.L.C,Professional / Technical,10000,10/31/2018
TOMMY HICKS,Reimb for lost tools/badges,50,1/12/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,1311.91,1/26/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,1311.91,2/7/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,754.8,2/12/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,1311.91,3/7/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,663.57,3/16/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,1311.91,4/4/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,2504.4,4/11/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,423,4/27/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,2459.89,5/9/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,4072.93,5/11/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,98.13,5/21/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,39.21,6/1/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,737.92,6/8/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,737.92,7/5/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,98.13,7/20/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,737.92,8/10/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,2725,8/29/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,454.8,9/7/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,737.92,9/12/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,737.92,10/30/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,1000.42,11/9/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,68.08,11/16/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,813.76,11/23/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,550,11/30/2018
TOMPKINS PRINTING EQUIPMENT CO.,Administrative Support,5848.99,12/24/2018
TON CHUNG,Applications Support,1163.97,1/17/2018
TON CHUNG,Applications Support,905.31,1/31/2018
TON CHUNG,Applications Support,387.99,3/27/2018
TON CHUNG,Applications Support,646.65,3/27/2018
TORFINO ENTERPRISES INC,Administrative Support,357,2/2/2018
TORRE TECHNOLOGIES CO,Marketing,820,7/17/2018
"TOWERS WATSON WYATT DATA SERVICES, INC.",Compensation,4200,10/18/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",5447.06,1/30/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",3196.24,2/20/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",3162.12,3/29/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",6503.05,4/25/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",2460.55,5/15/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",3548.42,6/8/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",4287.6,7/6/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",1031.48,7/31/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",6495.13,8/22/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",11585.68,9/11/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",204.43,10/3/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",5108.96,10/11/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",322.27,11/1/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",3341.77,11/27/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",691.86,12/20/2018
TOWN OF CICERO,"Facilities Operating Expenses (Rent,Utilities,etc)",1648.45,12/24/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,1342,3/28/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,653,3/30/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,787,4/12/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,290,4/27/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,1118,5/25/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,3390,5/31/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,6184,6/5/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,3839,6/6/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,3177.8,6/28/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,464,8/14/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,990,8/22/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,272,8/23/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,196.5,8/28/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,11528.5,9/4/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,414,9/13/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,3541.5,9/18/2018
TRADEBE TREATMENT & RECYCLING LLC,General Shop/Gar/Term Repairs & Svcs,61322.75,10/10/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,166,10/10/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,2921,10/16/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,1325,11/7/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,605,11/14/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,86,11/15/2018
TRADEBE TREATMENT & RECYCLING LLC,Management,113,11/28/2018
TRAINERS WAREHOUSE,Administrative Support,505,1/16/2018
"TRANE U.S., INC.",Engineering,1006.26,1/17/2018
"TRANSIT ASSOCIATES SERVICES, LLC",Engineering Modifications,600,1/23/2018
"TRANSIT ASSOCIATES SERVICES, LLC",Engineering Modifications,5900,3/20/2018
"TRANSIT ASSOCIATES SERVICES, LLC",Engineering Modifications,5600,5/25/2018
TRANSPORTATION DECISION SYSTEMS,Consulting Services,39957.52,11/27/2018
TRANSPORTATION LEARNING CENTER,Administrative Support,15000,1/31/2018
TRANSPORTATION LEARNING CENTER,Administrative Support,15000,8/16/2018
TRANSPORTATION SAFETY INSTITUTE,Training - Students,330,8/22/2018
TRANSPORTATION SAFETY INSTITUTE,Training - Students,1740,10/31/2018
TRANSPORTATION SAFETY INSTITUTE,Training - Students,1380,10/31/2018
TRANSPORTATION SAFETY INSTITUTE,Training - Students,960,10/31/2018
TRANSPORTATION SAFETY INSTITUTE,Training - Students,660,10/31/2018
TRANSYSTEMS CORPORATION,Consulting Services,11171.34,1/17/2018
TRANSYSTEMS CORPORATION,Consulting Services,31571.93,1/24/2018
TRANSYSTEMS CORPORATION,Consulting Services,12167.89,2/5/2018
TRANSYSTEMS CORPORATION,Consulting Services,45767.45,2/12/2018
TRANSYSTEMS CORPORATION,Consulting Services,17034.71,3/14/2018
TRANSYSTEMS CORPORATION,Consulting Services,50879.72,4/11/2018
TRANSYSTEMS CORPORATION,Consulting Services,14965.83,6/7/2018
TRANSYSTEMS CORPORATION,Consulting Services,11549.64,6/14/2018
TRANSYSTEMS CORPORATION,Consulting Services,11231.01,8/14/2018
TRANSYSTEMS CORPORATION,Consulting Services,19045.86,11/21/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,5435.7,3/23/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,226087.92,4/10/2018
"TRAPEZE SOFTWARE GROUP, INC",Consulting Services,107153.2,4/16/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,4187.25,4/16/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,3246.39,5/7/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,231089.71,6/12/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,226087.92,7/3/2018
"TRAPEZE SOFTWARE GROUP, INC",Consulting Services,617349.42,7/17/2018
"TRAPEZE SOFTWARE GROUP, INC",Contract Construction,38399.04,8/21/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,452175.84,9/4/2018
"TRAPEZE SOFTWARE GROUP, INC",Equipment Purchases,6502.76,9/25/2018
"TRAPEZE SOFTWARE GROUP, INC",Consulting Services,159989.84,10/16/2018
"TRAPEZE SOFTWARE GROUP, INC",Contract Construction,48455,10/25/2018
"TRAPEZE SOFTWARE GROUP, INC",Applications Support,942887.42,12/28/2018
TREASURER OF COOK COUNTY,Real Estate,5850000,1/5/2018
TREASURER OF COOK COUNTY,Real Estate,1927924,1/26/2018
TRESCAL INC,Maintainance of Signal & Control Equipment,3040,2/15/2018
TRIBUNE MEDIA GROUP,Administrative Support,520,12/12/2018
TRISTAN & CERVANTES LLC,Administrative Support,5108.5,4/5/2018
TRISTAN & CERVANTES LLC,Administrative Support,9337,10/12/2018
TRISTAN & CERVANTES LLC,Administrative Support,215,12/5/2018
TROY PRITCHARD,Real Estate,9966.66,1/26/2018
TSMMANAGER LLC,Applications Support,4275,3/27/2018
"TVEYES, INC.",Marketing,3650,8/1/2018
"TWINCO MANUFACTURING CO., INC.",Maintainance of Signal & Control Equipment,16499,5/4/2018
"TWINCO MANUFACTURING CO., INC.",Equipment Purchases,58099.3,5/11/2018
"TWINCO MANUFACTURING CO., INC.",Maintainance of Signal & Control Equipment,8400.7,5/11/2018
The Superlative Group,Administrative Support,50000,10/25/2018
"Tolson, Paul",Travel & Seminar,540.39,8/15/2018
"Tolson, Paul",Travel & Seminar,475.45,8/17/2018
"Tolson, Paul",Travel & Seminar,795.47,8/22/2018
"Torres, Wilfredo R",Travel & Seminar,76.59,7/5/2018
"Torres, Wilfredo R",Travel & Seminar,127.92,7/19/2018
"Torres, Wilfredo R",Travel & Seminar,647.98,7/26/2018
"Torres, Wilfredo R",Travel & Seminar,296.6,7/27/2018
TransitFlor,Equipment Purchases,27398.8,7/27/2018
Trimble Solutions USA Inc,Engineering,1710,5/8/2018
Trimble Solutions USA Inc,Engineering,1740,12/28/2018
U.S. BANK/CTA-SALES TAX (2008A) & TRANSFER TAX (2008B),Cash Management,250,1/5/2018
U.S. BANK/CTA-SALES TAX (2008A) & TRANSFER TAX (2008B),Cash Management,2500,4/23/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),803.57,1/9/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),280.26,1/24/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),418.37,3/7/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),141.15,4/4/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),322.95,4/5/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),892.4,4/10/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),62.5,6/29/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),245.75,8/7/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),145.28,9/11/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),80.5,10/2/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),307.9,10/18/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),58,11/2/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),247.65,11/20/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),247.65,12/7/2018
"U.S. LEGAL SUPPORT, INCORPORATED",I&D Claims (Damage Reserve),282.7,12/18/2018
"UBISENSE, INC.",Applications Support,330,1/22/2018
UIC OFFICE OF CAREER SVCS (M/C 099),Recruiting / Hiring,250,8/22/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,805.48,3/1/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,201.37,3/8/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,363.37,3/22/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,201.37,4/4/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,604.11,5/3/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,581.7,5/15/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,571.03,5/17/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,201.37,8/9/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,201.37,8/28/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,363.37,9/24/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,201.37,10/9/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,231.81,10/24/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,604.11,11/20/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,781.62,11/29/2018
"ULTRA-TECH ENTERPRISES, INC.",Maintainance of Signal & Control Equipment,201.37,12/6/2018
