VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,12372.03,4/16/2020
Wensco,DIRECT PURCHASES,863.77,10/22/2020
"*ENVIROPLUS, INC.",MAINTENANCE & REPAIRS,19962.00,12/17/2020
"TEXTMARKS, INC.",CONTRACTUAL SERVICES,15289.45,12/31/2020
*MOBILE HEALTH & TESTING SERVICES,ADMINISTRATION & HR,53250.00,9/24/2020
PNC BANK,GENERAL EXPENSES,20.99,2/18/2020
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,1221.34,7/1/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,801.64,2/26/2020
CINTAS CORPORATION,MAINTENANCE & REPAIRS,75.14,7/20/2020
"ILLINOIS BONE & JOINT INSTITUTE, LLC",ADMINISTRATION & HR,750.00,11/25/2020
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,872.50,2/20/2020
"CUBIC TRANSPORTATION SYSTEMS, INC.",CONTRACTUAL SERVICES,31044.00,4/27/2020
89TH ST PROPERTIES LLC,FACILITY RENTAL,27968.92,6/29/2020
US BANK,FINANCIAL & TREAS SVCS,5000.00,6/25/2020
ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,CONTRACTUAL SERVICES,235.00,2/7/2020
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,6580.00,3/23/2020
Articulate Global Inc,TECHNOLOGY SERVICES,8638.35,12/24/2020
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,1032.50,3/13/2020
UNIVERSITY OF ILLINOIS (UIC),CONTRACTUAL SERVICES,3500.00,12/24/2020
ZIONS BANK,GENERAL EXPENSES,38546.08,5/18/2020
PACE SUBURBAN BUS SERVICE,DIRECT PURCHASES,5692.00,8/20/2020
LATHROP GAGE LLP,LEGAL COSTS,358.50,9/3/2020
MP2 ENERGY NE LLC,UTILITIES EXPENSE,489858.44,6/17/2020
STEVEN M BIERIG,LEGAL COSTS,4290.00,12/31/2020
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,235.00,11/12/2020
"THOMPSON COBURN, LLC",LEGAL COSTS,6195.00,12/2/2020
PEOPLES GAS,UTILITIES EXPENSE,43419.29,1/2/2020
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,55.20,6/17/2020
"22ND CENTURY TECHNOLOGIES, INC.",GENERAL EXPENSES,12663.00,4/22/2020
"CROWE, LLP",FINANCIAL & TREAS SVCS,6876.00,8/27/2020
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,41.67,4/30/2020
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,797.50,10/7/2020
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,91.61,9/16/2020
ZIONS BANK,FINANCIAL & TREAS SVCS,2000.00,4/30/2020
"CUBIC TRANSPORTATION SYSTEMS, INC.",CONTRACTUAL SERVICES,15506.40,9/9/2020
SIEMENS MOBILITY INC.,DIRECT PURCHASES,3449.60,4/30/2020
"EMSL Analytical, Inc.",CONSULTING,367.50,2/18/2020
LGBT Chamber of Commerce of Illinois,GENERAL EXPENSES,3000.00,12/24/2020
NATIONAL ACADEMY OF SCIENCE,TRAVEL & MEETING EXPENSE,200.00,11/12/2020
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,23659.00,4/9/2020
89TH ST PROPERTIES LLC,FACILITY RENTAL,27968.92,6/24/2020
STEVEN M BIERIG,LEGAL COSTS,850.00,11/19/2020
CHICAGO POLICE DEPARTMENT,PURCHASE OF SECURITY SERVICES,535325.27,6/29/2020
PETE SCHIED DPT,ADMINISTRATION & HR,300.00,5/28/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,520.00,1/29/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,317019.80,3/17/2020
PEOPLES GAS,UTILITIES EXPENSE,76073.79,12/10/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,1234.05,10/8/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,3908.85,9/24/2020
"CEMBRE, INC",MAINTENANCE & REPAIRS,1864.98,4/22/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,41498.69,8/10/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,3881.48,3/13/2020
"PROTANIC, INC.",MAINTENANCE & REPAIRS,15267.42,6/29/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,621433.25,1/24/2020
LEXITAS,LEGAL COSTS,95.27,4/9/2020
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,13083.99,9/14/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,7924.40,8/19/2020
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,19946.00,3/25/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,9363.81,2/24/2020
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,6.50,4/16/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,13249.81,3/18/2020
COMMONWEALTH EDISON.,UTILITIES EXPENSE,413025.70,10/14/2020
"JUST ELEVATOR INSPECTION SERVICE, INC.",MAINTENANCE & REPAIRS,12047.50,11/19/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,4773.11,7/27/2020
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,10042.51,11/18/2020
U.S. CAD,TECHNOLOGY SERVICES,430.56,1/28/2020
"TEXTMARKS, INC.",MAINTENANCE & REPAIRS,14658.72,7/13/2020
CLAREMONT LLC,CONTRACTUAL SERVICES,958.00,6/25/2020
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,2483.25,8/24/2020
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,1075.90,3/5/2020
HEGENSCHEIDT CORP.,MAINTENANCE & REPAIRS,9459.60,6/1/2020
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,1069.36,2/18/2020
AT & T CORP,UTILITIES EXPENSE,850921.66,5/14/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,1046.41,9/30/2020
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,4327.93,7/1/2020
"*ABC HUMANE WILDLIFE CONTROL & PREVENTION, INC.",MAINTENANCE & REPAIRS,8747.00,3/5/2020
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,151.32,4/2/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,5154.00,2/27/2020
CDW GOVERNMENT LLC,TECHNOLOGY SERVICES,3839.52,3/13/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,1052.70,5/5/2020
CUMMINS INC.,MAINTENANCE & REPAIRS,815.40,1/8/2020
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1239.74,1/17/2020
"AMERESCO, INC.",CONSULTING,14730.00,4/29/2020
CINTAS CORPORATION,DIRECT PURCHASES,93.87,2/20/2020
UNITED PARCEL SERVICE,GENERAL EXPENSES,20.22,1/31/2020
"RADICOM, INC.",MAINTENANCE & REPAIRS,9425.00,11/23/2020
PLANET DEPOS LLC,LEGAL COSTS,389.60,8/20/2020
CINTAS CORPORATION,MAINTENANCE & REPAIRS,2278.72,1/22/2020
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,118.50,1/24/2020
"AMERESCO, INC.",CONSULTING,14730.00,10/28/2020
"CROWE, LLP",FINANCIAL & TREAS SVCS,86000.00,7/2/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,9518.19,4/27/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,587.52,1/15/2020
"COY PUGH AND ASSOCIATES, LLC",CONTRACTUAL SERVICES,30000.00,11/18/2020
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,728.00,1/9/2020
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,51838.14,10/21/2020
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,34.69,2/21/2020
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,303873.72,10/8/2020
SHRM CORPORATION,GENERAL EXPENSES,1124.00,1/14/2020
 CITY OF CHICAGO,GENERAL EXPENSES,24771.47,2/7/2020
VILLAGE OF FOREST PARK (WATER ACCOUNT),UTILITIES EXPENSE,2461.32,2/4/2020
"ENGINEERED PLASTICS, INC.",DIRECT PURCHASES,20925.00,3/13/2020
U.S. DEPT OF HOMELAND SECURITY,LEGAL COSTS,1225.00,12/17/2020
"*URLAUB, BOWEN & ASSOCIATES, INC.",LEGAL COSTS,509.40,11/12/2020
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,77047.98,9/23/2020
"DATA TEC SYSTEMS, INC.",CONTRACTUAL SERVICES,1632.00,1/3/2020
LINKEDIN CORPORATION,ADVERTISING & PROMOTION,39999.14,2/19/2020
BURKE BURNS & PINELLI LTD.,LEGAL COSTS,3031.00,11/19/2020
KONE SPARES,DIRECT PURCHASES,384.40,1/10/2020
"*MOTR GRAFX, LLC",ADVERTISING & PROMOTION,1450.00,7/9/2020
ELMHURST MEMORIAL HEALTHCARE,ADMINISTRATION & HR,750.00,11/25/2020
"IL. DIGITAL CITY GRAPHICS, INC.",ADVERTISING & PROMOTION,1740.00,7/30/2020
PLANET DEPOS LLC,LEGAL COSTS,1025.00,2/6/2020
COMPUTER AID INC,TECHNOLOGY SERVICES,39564.00,3/20/2020
"ZIPCAR, INC.",EQUIPMENT RENTAL,1822.50,9/28/2020
Donald Gismondi,CONSULTING,11141.20,12/3/2020
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,395682.42,3/25/2020
CHICAGO TRIBUNE,GENERAL EXPENSES,364.00,11/5/2020
JASCULCA TERMAN STRATEGIC COMMUNICATIONS,CONTRACTUAL SERVICES,8187.50,12/10/2020
PNC BANK,TRAVEL & MEETING EXPENSE,1418.00,3/17/2020
GRANT LAW LLC,LEGAL COSTS,11984.00,11/11/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,865.37,12/3/2020
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,16711.00,7/29/2020
CINTAS CORPORATION,DIRECT PURCHASES,375.48,10/26/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,21160.33,10/7/2020
"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST, PA. d/b/a CONCENTRA MEDICAL CENTERS",ADMINISTRATION & HR,35743.00,5/7/2020
"THE MCS GROUP, INC.",ADMINISTRATION & HR,2141.22,6/25/2020
ELITE TECHNICAL SERVICE,ADVERTISING & PROMOTION,8725.00,10/15/2020
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,35414.00,7/8/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,49109.45,7/22/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,1992.50,2/14/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,616288.87,3/2/2020
"ALLIANCE PRINTERS & PUBLISHERS, INC. d/b/a POLISH DAILY NEWS",ADVERTISING & PROMOTION,345.00,12/10/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,2095.52,3/17/2020
CINTAS CORPORATION,DIRECT PURCHASES,216.28,6/15/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1317.90,11/23/2020
"MIDWAY OVERHEAD DOOR, INC.",MAINTENANCE & REPAIRS,16196.00,11/11/2020
KONE SPARES,DIRECT PURCHASES,33928.80,2/27/2020
COMMONWEALTH EDISON.,UTILITIES EXPENSE,270142.48,7/15/2020
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,5473.96,11/2/2020
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,2274.10,4/13/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,1792.00,5/7/2020
AMALGAMATED BANK OF CHICAGO.,FINANCIAL & TREAS SVCS,5000.00,8/13/2020
Konecranes,MAINTENANCE & REPAIRS,27203.27,7/9/2020
"TVEYES, INC.",ADVERTISING & PROMOTION,3650.00,7/23/2020
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,38797.22,12/16/2020
UNION PACIFIC RAILROAD COMPANY,FACILITY RENTAL,105000.00,11/4/2020
"*NSN EMPLOYER SERVICES, INC.",CONTRACTUAL SERVICES,10491.00,8/19/2020
"WISCO, INC.",DIRECT PURCHASES,440.21,10/8/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1837.98,7/15/2020
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,11000.00,9/2/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,1919.62,7/2/2020
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,18375.00,6/18/2020
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,168.80,1/3/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,500.00,12/23/2020
NORTH RIVERSIDE POLI DEPT,LEGAL COSTS,5.00,5/7/2020
"MWM CONSULTING GROUP, INC.",CONSULTING,17500.00,5/14/2020
SDI PRESENCE LLC,TECHNOLOGY SERVICES,292775.00,6/8/2020
"GLASSHOUSE SYSTEMS, INC.",MAINTENANCE & REPAIRS,126584.12,3/13/2020
"MIDWEST ENVIRONMENTAL SALES CO., INC.",DIRECT PURCHASES,6200.00,12/3/2020
RUSSELL R. ROGERS,CONTRACTUAL SERVICES,11250.00,8/12/2020
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,3930.00,3/6/2020
GENUINE PARTS COMPANY (NAPA),MATERIAL LOAD/ADJ,21312.48,8/17/2020
*HIGHWAY SAFETY CORPORATON,EQUIPMENT RENTAL,19139.50,10/12/2020
ROYAL REPORTING SERVICES,LEGAL COSTS,175.46,3/4/2020
"ADAM BENNETT, MD",ADMINISTRATION & HR,1000.00,2/27/2020
H.R. SLATER COMPANY,MAINTENANCE & REPAIRS,2980.80,10/21/2020
"MENARD INDUSTRIES, LLC, d/b/a MENARD'S RAILROAD MATERIALS",CONTRACTUAL SERVICES,870.76,6/22/2020
*MOBILE HEALTH & TESTING SERVICES,ADMINISTRATION & HR,22140.00,6/4/2020
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,51.70,9/10/2020
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,469.26,1/16/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,1281.12,6/24/2020
"RAILROAD MANAGEMENT COMPANY III, LLC",EQUIPMENT RENTAL,258.95,5/28/2020
LEXIS NEXIS CO.,CONTRACTUAL SERVICES,5622.08,7/16/2020
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,427.74,10/29/2020
IDES,GENERAL EXPENSES,14300.40,7/2/2020
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,40308.97,9/28/2020
MURNANE PAPER CO.,MAINTENANCE & REPAIRS,2006.40,9/17/2020
JASCULCA TERMAN STRATEGIC COMMUNICATIONS,CONTRACTUAL SERVICES,2937.50,11/5/2020
THEODORE POLIZOS M.D,ADMINISTRATION & HR,750.00,11/12/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,1148.00,2/14/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",TRAVEL & MEETING EXPENSE,3950.00,12/17/2020
IICLE,FINANCIAL & TREAS SVCS,8287.50,1/29/2020
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,1680.00,7/16/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1435.65,1/10/2020
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,2240.00,2/28/2020
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,1792.00,2/19/2020
ADR SYSYEMS,CONTRACTUAL SERVICES,2046.00,4/2/2020
CITY  OF HOMETOWN,GENERAL EXPENSES,100.00,7/9/2020
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,8215.40,3/9/2020
"LUMINATOR MASS TRANSIT, LLC",MAINTENANCE & REPAIRS,28875.00,6/25/2020
MIDWEST MEDICAL ASSOCIATION,ADMINISTRATION & HR,25.00,6/4/2020
"MARK ANDY, INC.",MAINTENANCE & REPAIRS,197.54,11/5/2020
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,280.00,4/22/2020
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,80636.45,2/14/2020
US BANK,FINANCIAL & TREAS SVCS,500.00,6/11/2020
LIFECARE INNOVATIONS INC,LEGAL COSTS,2500.00,2/6/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,686.42,3/23/2020
PACER SERVICE CENTER,GENERAL EXPENSES,156.00,9/14/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,544421.45,2/7/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,20702.00,8/5/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,738.14,3/25/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,840.60,8/10/2020
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,17527.00,12/14/2020
AMERICAN TOWERS LLC,EQUIPMENT RENTAL,8986.36,11/5/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,660.33,12/7/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,17685.34,10/12/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,9723.83,7/1/2020
COMPUTER AID INC,TECHNOLOGY SERVICES,511294.04,1/29/2020
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,18312.00,10/21/2020
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,3247.18,1/17/2020
BLAZEN ILLUMINATIONS LLC,CONTRACTUAL SERVICES,500.00,8/17/2020
"HALL JACKSON & ASSOCIATE, PC",GENERAL EXPENSES,14985.00,10/8/2020
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,104904.01,7/13/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,18049.08,11/23/2020
ACVENTURE REPORTING INC,LEGAL COSTS,175.35,11/12/2020
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",MAINTENANCE & REPAIRS,5909.48,5/19/2020
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,1208.00,12/2/2020
"PREMIER STAFFING SOURCE, INC.",GENERAL EXPENSES,5961.05,2/6/2020
CALIBER PACKAGING LLC,MAINTENANCE & REPAIRS,115.00,6/15/2020
CUMMINS INC.,MAINTENANCE & REPAIRS,3312.90,5/11/2020
HAPPY HANDS CLEANING SERVICE LLC,MAINTENANCE & REPAIRS,1666.67,7/29/2020
DAVID MIKLOS M.D.,ADMINISTRATION & HR,650.00,12/10/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,1364.24,12/23/2020
"HINSHAW & CULBERTSON, LLP",LEGAL COSTS,24750.50,9/3/2020
"WISCO, INC.",MAINTENANCE & REPAIRS,929.50,10/29/2020
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1138.88,3/25/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,5834.59,11/16/2020
SIMMONS MACHINE TOOL CORPORATION,DIRECT PURCHASES,12730.00,4/8/2020
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,290.00,1/16/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,1079.57,9/14/2020
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,5090.00,7/6/2020
*DUST EM CLEAN MAINTENANCE,MAINTENANCE & REPAIRS,4616.95,12/17/2020
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,54233.01,8/17/2020
CINTAS CORPORATION,DIRECT PURCHASES,93.87,2/27/2020
"National Tek Services, Inc",DIRECT PURCHASES,18664.00,11/25/2020
"LUMINATOR MASS TRANSIT, LLC",MAINTENANCE & REPAIRS,28875.00,12/24/2020
SDI PRESENCE LLC,TECHNOLOGY SERVICES,292775.00,4/20/2020
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CONTRACTUAL SERVICES,64444.31,8/27/2020
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,146.85,9/3/2020
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,MAINTENANCE & REPAIRS,78782.45,2/21/2020
PEOPLES GAS,UTILITIES EXPENSE,6354.23,10/29/2020
GAUTAM SEKHAR,LEGAL COSTS,25.00,7/16/2020
LATHROP GAGE LLP,LEGAL COSTS,100.00,5/14/2020
"COY PUGH AND ASSOCIATES, LLC",CONTRACTUAL SERVICES,6000.00,10/28/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,3829.50,9/9/2020
JACKSON LEWIS PC,LEGAL COSTS,1680.00,2/7/2020
ISAAC REGALADO,LEGAL COSTS,75.00,2/18/2020
"SERENA SOFTWARE, INC.",MAINTENANCE & REPAIRS,12102.30,10/19/2020
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,437.05,5/5/2020
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,3948.00,11/9/2020
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,522.60,12/7/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,90.88,2/5/2020
CUMMINS INC.,MAINTENANCE & REPAIRS,48.28,2/4/2020
DRIVE SAVERS INC,DIRECT PURCHASES,2461.05,12/3/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1660.35,3/6/2020
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,4028.40,3/10/2020
UNITED PARCEL SERVICE,GENERAL EXPENSES,10.72,8/13/2020
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,400.00,7/30/2020
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,1061.68,4/29/2020
SAFETY VISION LLC,FINANCIAL & TREAS SVCS,25979.25,9/16/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,9575.48,7/8/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,1831.00,6/24/2020
CINTAS CORPORATION,DIRECT PURCHASES,23.12,6/24/2020
"THOMPSON COBURN, LLC",LEGAL COSTS,14071.50,3/25/2020
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,4708.90,7/29/2020
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,1230.40,4/8/2020
CINTAS CORPORATION,CONTRACTUAL SERVICES,3270.00,9/21/2020
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,2189.31,2/6/2020
AMERICAN CALIBRATION INC.,MAINTENANCE & REPAIRS,137.06,12/17/2020
"CONSTELLATION NEW ENERGY GAS DIVISION, LLC",UTILITIES EXPENSE,73076.60,11/23/2020
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,1185.56,8/13/2020
"HERITAGE-CRYSTAL CLEAN, LLC",MAINTENANCE & REPAIRS,3200.00,12/28/2020
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,304.50,1/23/2020
"SPRINT SOLUTIONS, INC.",UTILITIES EXPENSE,133607.93,12/23/2020
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,201.60,12/30/2020
HOLLAND & KNIGHT LLP,LEGAL COSTS,11387.00,6/25/2020
"AVAYA, INCORPORATED",UTILITIES EXPENSE,221623.29,5/5/2020
"T-MOBILE USA, INC.",UTILITIES EXPENSE,36602.00,2/13/2020
"MIDWEST TIME RECORDER, INC.",MAINTENANCE & REPAIRS,360.00,3/25/2020
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1691.28,11/30/2020
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,10825.84,10/28/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,1835.97,12/30/2020
"HOSTING.COM, INC.",MAINTENANCE & REPAIRS,744.85,12/10/2020
"PROMPT ELECTRIC, INC.",MAINTENANCE & REPAIRS,553.36,2/18/2020
"ORACLE AMERICA, INC.",TECHNOLOGY SERVICES,77499.99,10/26/2020
JACKSON LEWIS PC,LEGAL COSTS,1988.00,11/9/2020
VILLAGE OF SKOKIE.,UTILITIES EXPENSE,20438.05,12/10/2020
MP2 ENERGY NE LLC,UTILITIES EXPENSE,439514.11,12/7/2020
*KOI COMPUTERS,MAINTENANCE & REPAIRS,104539.00,4/22/2020
HOLLAND & KNIGHT LLP,LEGAL COSTS,23016.00,11/12/2020
PEOPLES GAS,UTILITIES EXPENSE,37376.24,8/20/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,3668.00,11/23/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,4241.58,4/22/2020
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,38356.25,5/13/2020
CITY OF EVANSTON,UTILITIES EXPENSE,750.44,10/22/2020
"OER SERVICES, LLC",EQUIPMENT RENTAL,2100.00,4/27/2020
"THOMPSON COBURN, LLC",LEGAL COSTS,14160.00,11/16/2020
"ESRI, INC.",MAINTENANCE & REPAIRS,23100.00,1/7/2020
COMPUTER AID INC,TECHNOLOGY SERVICES,153496.98,6/10/2020
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,13269.94,12/2/2020
ASHRAE,GENERAL EXPENSES,230.00,8/27/2020
*M. WELLS PRINTING COMPANY,ADVERTISING & PROMOTION,549.00,9/16/2020
"ARAMARK UNIFORM SERVICES, INC.",GENERAL EXPENSES,52.80,3/13/2020
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,137.06,7/15/2020
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,3022.75,11/12/2020
SPECTRIO,CONTRACTUAL SERVICES,629.40,9/24/2020
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,30550.00,1/7/2020
"SVANACO, INC.",TECHNOLOGY SERVICES,27975.00,8/31/2020
"LUMINATOR MASS TRANSIT, LLC",MAINTENANCE & REPAIRS,27125.00,5/28/2020
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,47960.42,7/29/2020
LABOR ARBITRATION INSTITUTE,TRAVEL & MEETING EXPENSE,375.00,2/6/2020
CITY OF BURBANK,GENERAL EXPENSES,100.00,7/16/2020
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,193.20,1/16/2020
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,61051.43,12/16/2020
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,3779.37,6/25/2020
