VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,2795.35,5/12/2022
COMPUTER AID INC,TECHNOLOGY SERVICES,105863.40,8/30/2022
GENUINE PARTS COMPANY (NAPA),CONSULTING,145.25,2/17/2022
"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST, PA. d/b/a CONCENTRA MEDICAL CENTERS",ADMINISTRATION & HR,14810.00,7/5/2022
KONE SPARES,DIRECT PURCHASES,24029.78,9/22/2022
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,1622.24,7/7/2022
"OUTERWEARS COMPANY, INCORPORATED",MATERIAL LOAD/ADJ,1304.60,6/21/2022
RAMSEN YOUKHANA,LEGAL COSTS,225.00,5/26/2022
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,5473.96,1/5/2022
Konecranes,MAINTENANCE & REPAIRS,17664.54,9/20/2022
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,4607.20,3/8/2022
AMALGAMATED BANK OF CHICAGO.,FINANCIAL & TREAS SVCS,9502.59,9/22/2022
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,392539.35,5/12/2022
"AMERESCO, INC.",CONSULTING,14730.00,8/23/2022
89TH ST PROPERTIES LLC,FACILITY RENTAL,27968.92,1/10/2022
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,1117.35,7/7/2022
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,2271.25,1/19/2022
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,9000.00,4/21/2022
NSH USA CORPORATION,DIRECT PURCHASES,12730.00,5/24/2022
NORTHERN ILLINOIS GAS,UTILITIES EXPENSE,8902.62,1/6/2022
CORPORATE CONCEPTS INC,DIRECT PURCHASES,8107.66,3/14/2022
"*ANCHOR STAFFING, INC.",GENERAL EXPENSES,1115.87,6/9/2022
AMERICAN CONTRACT COMPLIANCE ASSOC.,TRAVEL & MEETING EXPENSE,875.00,7/26/2022
DUN & BRADSTREET INC,CONTRACTUAL SERVICES,53622.00,5/24/2022
KONE SPARES,DIRECT PURCHASES,6425.04,8/16/2022
COMPUTER AID INC,TECHNOLOGY SERVICES,63198.00,1/18/2022
ADVOCATE HEALTH & HOSPITAL,ADMINISTRATION & HR,750.00,1/13/2022
SKOKIE POLICE DEPARTMENT,LEGAL COSTS,5.00,3/3/2022
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,31337.00,7/14/2022
COGENT Infotech Corporation,GENERAL EXPENSES,1600.00,7/14/2022
REHABILITATION INSTITUTE OF CHICAGO,ADMINISTRATION & HR,750.00,2/24/2022
CITY OF CHICAGO-DEPT OF WATER,FACILITY RENTAL,1099.04,4/7/2022
PNC BANK,LEGAL COSTS,230.78,4/15/2022
"CUBIC TRANSPORTATION SYSTEMS, INC.",CONTRACTUAL SERVICES,722605.22,6/21/2022
"ALERE TOXICOLOGY SERVICES, INC.",ADMINISTRATION & HR,8423.37,7/14/2022
LOU MALNATI'S,GENERAL EXPENSES,805.52,6/16/2022
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,893.64,2/10/2022
G&T ORTHOPAEDICS,ADMINISTRATION & HR,200.00,9/29/2022
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,1758.84,9/15/2022
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,201.50,3/22/2022
JACKSON LEWIS PC,LEGAL COSTS,588.00,9/27/2022
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,475.00,2/3/2022
COMPUTER AID INC,TECHNOLOGY SERVICES,629457.17,5/26/2022
STAPLES ADVANTAGE,DIRECT PURCHASES,26972.18,8/9/2022
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,10469.24,8/25/2022
AT & T CORP,UTILITIES EXPENSE,35878.71,3/31/2022
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,2955.14,6/2/2022
STENSTROM PROTANIC LLC.,MAINTENANCE & REPAIRS,4570.00,5/24/2022
"*MULTILINGUAL CONNECTIONS, LLC",CONTRACTUAL SERVICES,344.00,6/30/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,368648.49,8/11/2022
MASTERGRAPHICS,ADVERTISING & PROMOTION,25635.00,2/1/2022
"WISCO, INC.",DIRECT PURCHASES,126.00,1/27/2022
HI-TEK ENVIRONMENTAL- d/b/a STAT,CONTRACTUAL SERVICES,80.00,7/29/2022
"IMPERIAL CRANE SERVICES, INC.",MAINTENANCE & REPAIRS,6325.00,9/8/2022
"*ANCHOR STAFFING, INC.",GENERAL EXPENSES,1155.53,9/8/2022
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,8/4/2022
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,15713.70,8/25/2022
CHICAGO POLICE DEPARTMENT,PURCHASE OF SECURITY SERVICES,1561650.54,8/9/2022
ILLINOIS SECRETARY OF STATE,LEGAL COSTS,5.00,2/17/2022
SIEVERT ELECTRIC SERVICE & SALES,MAINTENANCE & REPAIRS,3350.68,9/22/2022
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,MAINTENANCE & REPAIRS,105187.62,3/17/2022
BALOUGH LAW OFFICES LLC,LEGAL COSTS,11609.50,9/29/2022
Wensco,ADVERTISING & PROMOTION,5665.00,7/7/2022
CDM SMITH INC.,CONTRACTUAL SERVICES,6630.00,9/22/2022
"HADADY MACHINING CO., INC.",DIRECT PURCHASES,4095.00,5/10/2022
"MOBILE MINI, INC",EQUIPMENT RENTAL,660.00,4/28/2022
"HITACHI RAIL STS USA, INC.",DIRECT PURCHASES,743.22,7/7/2022
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,592.00,7/14/2022
COUNTERMEASURES CONSULTING LLC,ADMINISTRATION & HR,1700.00,1/6/2022
REHABILITATION INSTITUTE OF CHICAGO,ADMINISTRATION & HR,1350.00,6/9/2022
"Christopher Glass Services, Inc",MAINTENANCE & REPAIRS,4564.77,9/22/2022
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,62843.43,3/15/2022
MARTIN J LUBY LLC,CONSULTING,7500.00,4/7/2022
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,388.60,9/13/2022
LEXITAS,LEGAL COSTS,420.40,3/3/2022
89TH ST PROPERTIES LLC,FACILITY RENTAL,756.22,3/15/2022
AURIGA CORPORATION,GENERAL EXPENSES,1925.00,8/18/2022
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",GENERAL EXPENSES,2495.86,7/7/2022
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,923.40,9/29/2022
LEXITAS,LEGAL COSTS,202.61,7/14/2022
"*MULTILINGUAL CONNECTIONS, LLC",CONTRACTUAL SERVICES,544.00,9/8/2022
MP2 ENERGY NE LLC,UTILITIES EXPENSE,73874.96,7/12/2022
SDI PRESENCE LLC,TECHNOLOGY SERVICES,593032.71,9/15/2022
COGENT Infotech Corporation,GENERAL EXPENSES,1600.00,9/15/2022
"PROMPT ELECTRIC, INC.",MAINTENANCE & REPAIRS,1754.40,1/5/2022
COMPUTER AID INC,TECHNOLOGY SERVICES,23666.69,9/15/2022
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3965.00,7/19/2022
JAMES B DWORKIN,LEGAL COSTS,1562.50,1/27/2022
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3875.00,4/28/2022
UIC OFFICE OF CAREER SVCS (M/C 099),ADVERTISING & PROMOTION,200.00,5/19/2022
NACTO,GENERAL EXPENSES,12000.00,3/1/2022
DAVID WISE,CONTRACTUAL SERVICES,13440.00,7/26/2022
Michael Best Strategies,CONTRACTUAL SERVICES,6000.00,2/3/2022
CHICAGO TRIBUNE,GENERAL EXPENSES,159.92,2/3/2022
Dunbar Security Products,GENERAL EXPENSES,255.25,9/15/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,212411.52,4/14/2022
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,286.84,6/15/2022
"WISCO, INC.",MAINTENANCE & REPAIRS,2377.86,8/30/2022
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,5330.65,8/30/2022
"PATCO INDUSTRIES, INC.",MAINTENANCE & REPAIRS,30666.66,2/3/2022
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,5812.79,3/9/2022
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,5391.50,3/31/2022
METROPOLITAN WATER RECLAMATION..,UTILITIES EXPENSE,176125.24,3/29/2022
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,52758.65,4/14/2022
"SVANACO, INC.",TECHNOLOGY SERVICES,27975.00,3/1/2022
"*MACK CONSTRUCTION SERVICES, LLC",MAINTENANCE & REPAIRS,92346.10,4/7/2022
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,5057.98,7/27/2022
PITNEY BOWES GLOBAL MAILING SYSTEMS,MAINTENANCE & REPAIRS,2455.44,4/28/2022
SCOTT E. GLASER M.D.,ADMINISTRATION & HR,375.00,3/24/2022
AMERICAN PUBLIC TRANSPORTATION ASSOCIATION,TRAVEL & MEETING EXPENSE,975.00,6/9/2022
SAFEWORKS ILLINOIS OCCUPATIONAL HEALTH,ADMINISTRATION & HR,8775.00,6/23/2022
CITATION BOX & PAPER CO.,DIRECT PURCHASES,1144.00,7/29/2022
"*ANDERSON & SHAH ROOFING, INC.",MAINTENANCE & REPAIRS,10580.00,6/14/2022
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,750.00,5/26/2022
"BUCHANAN REPORTING, INC",LEGAL COSTS,197.10,7/21/2022
CLAREMONT LLC,CONTRACTUAL SERVICES,1966.95,7/29/2022
EXHIBIT 5,LEGAL COSTS,417.90,1/20/2022
MP2 ENERGY NE LLC,UTILITIES EXPENSE,159913.68,3/1/2022
"*ANDERSON & SHAH ROOFING, INC.",MAINTENANCE & REPAIRS,53416.79,3/3/2022
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,127089.69,6/9/2022
*M. WELLS PRINTING COMPANY,ADVERTISING & PROMOTION,31733.00,9/29/2022
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,1/13/2022
"LAW BULLETIN PUBLISHING CO, INC.",FINANCIAL & TREAS SVCS,10025.00,9/28/2022
SIEVERT ELECTRIC SERVICE & SALES,MAINTENANCE & REPAIRS,16012.00,7/29/2022
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,7361.00,8/30/2022
CITY OF CHICAGO-DEPT OF WATER,FACILITY RENTAL,393.27,8/2/2022
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,7/7/2022
PEICHEN JESSIE KIM,ADMINISTRATION & HR,350.00,3/3/2022
BLOOMBERG FINANCE L.P.,CONTRACTUAL SERVICES,7365.00,2/24/2022
"AUTOMATIC FIRE CONTROLS, INC.",MAINTENANCE & REPAIRS,4000.00,5/10/2022
COMPUTER AID INC,TECHNOLOGY SERVICES,28838.40,3/17/2022
"MIDWAY OVERHEAD DOOR, INC.",MAINTENANCE & REPAIRS,12690.00,3/15/2022
"MIDWAY OVERHEAD DOOR, INC.",MAINTENANCE & REPAIRS,4260.00,5/12/2022
"*MOTR GRAFX, LLC",ADVERTISING & PROMOTION,6495.00,6/2/2022
CHANTEESE MACK,LEGAL COSTS,75.00,6/16/2022
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,8917.00,7/14/2022
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,1583.50,6/9/2022
STAPLES ADVANTAGE,DIRECT PURCHASES,46593.83,1/27/2022
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,29.87,1/20/2022
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,101.11,2/24/2022
"LUMINATOR TECHNOLOGY GROUP, INC.",FINANCIAL & TREAS SVCS,110282.64,4/7/2022
US MINORITY CONTRACTORS ASSOCIATION,GENERAL EXPENSES,2550.00,4/7/2022
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,9034.00,4/19/2022
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,8577.65,6/23/2022
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,10674.72,8/9/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,118053.05,6/30/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,434798.80,8/18/2022
ILLINOIS SECRETARY OF STATE,CONTRACTUAL SERVICES,60.00,8/18/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,179254.83,8/16/2022
"MARCO SUPPLY CO., INC.",DIRECT PURCHASES,13138.15,6/30/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,215807.98,9/22/2022
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,1903.38,2/10/2022
CINTAS CORPORATION,DIRECT PURCHASES,95.54,4/12/2022
"THOMPSON COBURN, LLC",LEGAL COSTS,5664.00,4/14/2022
"THE MCS GROUP, INC.",ADMINISTRATION & HR,1690.00,3/31/2022
BLAIDA AND ASSOCIATES LLC,CONTRACTUAL SERVICES,24000.00,4/28/2022
"HERITAGE-CRYSTAL CLEAN, LLC",MAINTENANCE & REPAIRS,3200.00,1/18/2022
TAB SERVICE COMPANY,GENERAL EXPENSES,2796.47,5/19/2022
RELIABLE FIRE EQUIPMENT CO,MAINTENANCE & REPAIRS,20564.87,2/2/2022
"WISCO, INC.",MAINTENANCE & REPAIRS,1517.84,4/21/2022
CDW GOVERNMENT LLC,DIRECT PURCHASES,513.81,2/10/2022
STENSTROM PROTANIC LLC.,MAINTENANCE & REPAIRS,3700.00,5/17/2022
"HERITAGE-CRYSTAL CLEAN, LLC",MAINTENANCE & REPAIRS,8809.60,1/19/2022
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,455.00,8/18/2022
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,90.06,2/15/2022
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,1038.33,2/16/2022
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,7840.92,4/7/2022
"VERITEXT, LLC",GENERAL EXPENSES,1816.90,9/1/2022
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,17227.85,9/1/2022
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,1097.40,9/13/2022
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,59265.61,8/23/2022
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,5/19/2022
SIEVERT ELECTRIC SERVICE & SALES,MAINTENANCE & REPAIRS,5830.00,7/21/2022
CORPORATE CONCEPTS INC,GENERAL EXPENSES,5113.69,2/24/2022
MAGNA LEGAL SERVICES,LEGAL COSTS,737.20,2/17/2022
*WAN Tech Inc,CONTRACTUAL SERVICES,379.40,6/16/2022
CITY CLUB OF CHICAGO,GENERAL EXPENSES,750.00,7/26/2022
LESTER & ROSALIE ANIXTER CENTER,GENERAL EXPENSES,592.00,3/17/2022
IDES,GENERAL EXPENSES,20968.00,4/21/2022
CHICAGO TRIBUNE CO.,ADVERTISING & PROMOTION,342.20,4/28/2022
"*ANCHOR STAFFING, INC.",GENERAL EXPENSES,2641.96,5/5/2022
HI-TEK ENVIRONMENTAL- d/b/a STAT,CONTRACTUAL SERVICES,652.00,6/16/2022
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,2649.00,1/27/2022
"WISCO, INC.",MAINTENANCE & REPAIRS,982.50,8/9/2022
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,810.50,6/23/2022
"*ANCHOR STAFFING, INC.",GENERAL EXPENSES,1484.86,3/24/2022
"SVANACO, INC.",TECHNOLOGY SERVICES,27975.00,4/26/2022
"JONES ENVIRONMENTAL CONTROL, INC.",MAINTENANCE & REPAIRS,6203.05,3/3/2022
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,1033.00,4/26/2022
STENSTROM PROTANIC LLC.,MAINTENANCE & REPAIRS,750.00,9/29/2022
"LUMINATOR TECHNOLOGY GROUP, INC.",MAINTENANCE & REPAIRS,49875.00,2/1/2022
ENO TRANSPORTATION FOUNDATION,GENERAL EXPENSES,3500.00,3/14/2022
AMERICAN SOCIETY FOR HEATING REFRIGERATION & AC ENGINEERS,GENERAL EXPENSES,230.00,8/18/2022
PNC BANK,LEGAL COSTS,35.00,9/15/2022
"ILLINOIS BONE & JOINT INSTITUTE, LLC",ADMINISTRATION & HR,750.00,3/31/2022
M.E. REPORTING INC,LEGAL COSTS,336.40,2/17/2022
GRE-GOCO ORRINGTON OWNER LLC,EQUIPMENT RENTAL,1039.68,1/13/2022
"LUMINATOR TECHNOLOGY GROUP, INC.",MAINTENANCE & REPAIRS,19250.00,7/14/2022
BLAZEN ILLUMINATIONS LLC,CONTRACTUAL SERVICES,500.00,4/28/2022
COMMONWEALTH EDISON.,UTILITIES EXPENSE,340905.47,6/7/2022
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,7490.70,2/22/2022
US BANK,FINANCIAL & TREAS SVCS,750.00,9/22/2022
VILLAGE OF SKOKIE.,UTILITIES EXPENSE,19282.73,9/22/2022
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,6/16/2022
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,59265.61,3/22/2022
PHYSICAL MEASUREMENT TECHNOLOGIES INC,DIRECT PURCHASES,304.22,6/16/2022
GOVERNMENT FINANCE OFFICERS ASSOCIATION,GENERAL EXPENSES,1150.00,6/30/2022
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CONTRACTUAL SERVICES,42639.04,6/16/2022
MERMEC Inc.,CONTRACTUAL SERVICES,154435.45,7/21/2022
CORPORATE CONCEPTS INC,GENERAL EXPENSES,535.00,1/20/2022
"ORACLE AMERICA, INC.",MAINTENANCE & REPAIRS,45900.00,4/21/2022
ELITE TECHNICAL SERVICE,ADVERTISING & PROMOTION,22217.35,2/8/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,262010.91,3/3/2022
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,8894.05,5/5/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,531113.70,6/21/2022
AN EXECUTIVE DECISION,GENERAL EXPENSES,1983.88,7/14/2022
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,1175.00,8/4/2022
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,43928.56,9/29/2022
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,6470.42,5/19/2022
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,14278.00,6/16/2022
DUPAGE SPINE AND ORTHOPAEDICS,ADMINISTRATION & HR,1500.00,9/29/2022
VILLAGE OF ROSEMONT,UTILITIES EXPENSE,18.79,3/17/2022
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,70.00,7/21/2022
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,1418.64,1/25/2022
"*ATLAS & ASSOCIATES, INC.",MAINTENANCE & REPAIRS,1752.00,4/21/2022
STENSTROM PROTANIC LLC.,MAINTENANCE & REPAIRS,3015.00,6/14/2022
*MOBILE HEALTH & TESTING SERVICES,ADMINISTRATION & HR,37897.50,2/10/2022
CDM SMITH INC.,CONTRACTUAL SERVICES,27212.50,8/16/2022
Terrence J Schaffner,CONTRACTUAL SERVICES,8887.50,4/28/2022
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,1968.00,6/9/2022
"*ANCHOR STAFFING, INC.",GENERAL EXPENSES,909.63,7/21/2022
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,22977.51,6/9/2022
JACKSON LEWIS PC,LEGAL COSTS,280.00,8/16/2022
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,15000.00,1/13/2022
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,845.15,4/7/2022
BRIDGES COURT REPORTING,LEGAL COSTS,196.86,6/16/2022
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,5/19/2022
GENUINE PARTS COMPANY (NAPA),CONSULTING,149054.00,3/3/2022
"*MACK CONSTRUCTION SERVICES, LLC",MAINTENANCE & REPAIRS,55776.35,7/7/2022
ILLINOIS SECRETARY OF STATE,CONTRACTUAL SERVICES,60.00,8/18/2022
"CARD IMAGING, INC.",DIRECT PURCHASES,454.00,6/7/2022
"MARCO SUPPLY CO., INC.",DIRECT PURCHASES,9726.34,8/25/2022
Jamil Fatti,CONTRACTUAL SERVICES,2831.47,1/3/2022
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,1000.00,8/23/2022
Whelan Security of IL dba GardaWorld,PURCHASE OF SECURITY SERVICES,102512.11,9/16/2022
ZUBER LAWLER LLP,LEGAL COSTS,12238.50,3/22/2022
AURIGA CORPORATION,GENERAL EXPENSES,67945.45,3/31/2022
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,10988.09,7/6/2022
DUPAGE COUNTY SHERIFF,LEGAL COSTS,50.00,8/18/2022
"TEXTMARKS, INC.",CONTRACTUAL SERVICES,19350.26,3/10/2022
"THOMPSON COBURN, LLC",LEGAL COSTS,14956.50,6/9/2022
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,1400.00,6/30/2022
PACE SUBURBAN BUS SERVICE,DIRECT PURCHASES,6202.00,1/27/2022
FOREST PARK POLICE DEPT.,PURCHASE OF SECURITY SERVICES,2032.40,5/12/2022
G&T ORTHOPAEDICS,ADMINISTRATION & HR,800.00,9/29/2022
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,1850.00,1/27/2022
POSTAL PARTNERS,GENERAL EXPENSES,65.69,8/18/2022
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,4237.00,7/19/2022
CDM SMITH INC.,CONTRACTUAL SERVICES,36100.00,9/15/2022
BRE RIVER NORTH POINT OWNER LLC,FACILITY RENTAL,59265.61,1/13/2022
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,1002.00,4/28/2022
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,274.81,7/21/2022
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,80.00,6/30/2022
Konecranes,MAINTENANCE & REPAIRS,3683.50,1/27/2022
"STEVE'S EQUIPMENT SERVICE, INC.",MAINTENANCE & REPAIRS,1362.36,6/8/2022
"*ANCHOR STAFFING, INC.",GENERAL EXPENSES,1761.02,1/25/2022
UNION PACIFIC RAILROAD COMPANY,FACILITY RENTAL,105000.00,4/26/2022
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,11473.40,9/29/2022
ILLINOIS NOTARY DISCOUNT BONDING,DIRECT PURCHASES,65.90,2/3/2022
*SOUTH SUBURBAN PEST CONTROL,MAINTENANCE & REPAIRS,9376.00,1/27/2022
ROYAL REPORTING SERVICES,LEGAL COSTS,281.70,1/6/2022
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,66948.62,5/19/2022
ELITE TECHNICAL SERVICE,ADVERTISING & PROMOTION,22217.35,2/1/2022
MIDWAY BROADCASTING CORP,ADVERTISING & PROMOTION,2500.00,2/24/2022
"*ATLAS & ASSOCIATES, INC.",MAINTENANCE & REPAIRS,9346.00,5/5/2022
"WISCO, INC.",DIRECT PURCHASES,475.46,8/23/2022
"H-O-H-WATER TECHNOLOGY, INC.",DIRECT PURCHASES,3755.52,2/16/2022
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,22548.35,3/3/2022
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,63253.17,1/18/2022
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,15258.35,4/7/2022
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,46291.13,8/18/2022
LORCHEM TECHNOLOGIES INC,MAINTENANCE & REPAIRS,266.99,8/4/2022
SIEVERT ELECTRIC SERVICE & SALES,MAINTENANCE & REPAIRS,854.00,7/14/2022
*CityEscape Garden & Design,MAINTENANCE & REPAIRS,12051.98,6/2/2022
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,807.33,1/6/2022
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,13435.00,3/17/2022
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,175570.92,6/23/2022
Konecranes,MAINTENANCE & REPAIRS,573.75,3/22/2022
ILLINOIS SECRETARY OF STATE,CONTRACTUAL SERVICES,50.00,7/21/2022
"U.S. LEGAL SUPPORT, INCORPORATED",LEGAL COSTS,372.05,3/24/2022
COMPUTER AID INC,TECHNOLOGY SERVICES,23516.80,1/25/2022
"ATOMATIC MECHANICAL SERVICES, INC, d/b/a CONTROL ENGINEERING CORP.",MAINTENANCE & REPAIRS,5391.00,8/23/2022
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,363316.86,6/14/2022
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,18375.00,1/27/2022
TKOS II LLC,GENERAL EXPENSES,7417.84,5/19/2022
"Christopher Glass Services, Inc",MAINTENANCE & REPAIRS,11761.82,9/6/2022
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,39806.08,4/7/2022
ARC IMAGING RESOURCES,ADVERTISING & PROMOTION,4048.92,3/24/2022
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,5/19/2022
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,11154.15,9/20/2022
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,7812.46,5/12/2022
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,170.00,7/21/2022
PITNEY BOWES GLOBAL MAILING SYSTEMS,MAINTENANCE & REPAIRS,753.51,2/24/2022
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,577.40,5/24/2022
MP2 ENERGY NE LLC,UTILITIES EXPENSE,72156.44,8/16/2022
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,102067.61,3/31/2022
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,MAINTENANCE & REPAIRS,48002.00,2/17/2022
VILLAGE OF OAK PARK UTILITIES,UTILITIES EXPENSE,4300.87,9/8/2022
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,1020.00,8/18/2022
BROTHERS & THOMPSON P.C.,LEGAL COSTS,1148.00,6/9/2022
JACKSON LEWIS PC,LEGAL COSTS,243.20,3/3/2022
